OpportunityID,OpportunityName,LeadID,Channel,OutletID,AccountID,ContactID,OwnerUserID,LeadSource,CreatedOn,StageNo,Stage,Status,Probability,TotalUnits,EstimatedRevenueINR,ExpectedCloseDate,ActualCloseDate,LastActivityOn,FinanceType,HasExchangeVehicle,IsTender,LostReason
OPP-000098,Punch Petrol - Prakash Poojary,LD-0000200,Retail,OUT01,,CON-009809,USR-026,Walk-in,2023-09-25 00:17:48,7,7-Closed Lost,Lost,0,2,1253190,2023-10-23,2023-10-05,2023-10-05 09:23:17,Cash,False,False,Bought Competitor - Mahindra
OPP-000099,Harrier Diesel - Abhishek Jain,LD-0000201,Retail,OUT05,,CON-009810,USR-154,Referral,2023-09-25 14:00:33,7,7-Closed Lost,Lost,0,1,1585275,2023-10-29,2023-09-27,2023-09-27 02:09:19,Bank Loan,False,False,Plan Postponed
OPP-000100,Tigor Petrol - Yogesh Iyer,LD-0000204,Retail,OUT03,,CON-009811,USR-083,Walk-in,2023-09-24 23:44:10,7,7-Closed Lost,Lost,0,1,655887,2023-10-22,2023-09-29,2023-09-29 21:13:09,Bank Loan,False,False,Bought Competitor - Kia
OPP-000101,Punch Petrol - Harish Kamath,LD-0000208,Retail,OUT05,,CON-009812,USR-146,Car Portal,2023-09-27 08:56:02,7,7-Closed Lost,Lost,0,1,599880,2023-10-19,2023-10-06,2023-10-06 11:10:26,Bank Loan,False,False,Price / Discount
OPP-000102,Punch Petrol - Mithun Poojary,LD-0000211,Retail,OUT06,,CON-009813,USR-172,Google Ads,2023-09-28 09:05:26,6,6-Closed Won,Won,100,1,576216,2023-10-30,2023-10-23,2023-10-23 15:04:09,Bank Loan,True,False,
OPP-000103,Tiago EV - Abhishek Poojary,LD-0000212,Retail,OUT02,,CON-009814,USR-057,Walk-in,2023-09-28 23:51:05,6,6-Closed Won,Won,100,1,1033047,2023-10-20,2023-11-25,2023-11-25 20:36:39,Cash,False,False,
OPP-000104,Tiago Petrol - Vikram Jain,LD-0000216,Retail,OUT02,,CON-009815,USR-067,Social Media Ads,2023-09-28 23:11:40,7,7-Closed Lost,Lost,0,1,491882,2023-10-19,2023-10-11,2023-10-11 08:08:25,Cash,True,False,Bought Competitor - Hyundai
OPP-000105,Punch Petrol - Irfan Poojary,LD-0000218,Retail,OUT02,,CON-009816,USR-067,Dealer Website,2023-10-01 01:36:09,7,7-Closed Lost,Lost,0,1,586500,2023-11-02,2023-10-07,2023-10-07 05:21:55,OEM Partner Finance,True,False,Bought Competitor - Maruti Suzuki
OPP-000106,Nexon Petrol - Chetan Gowda,LD-0000219,Retail,OUT03,,CON-009817,USR-086,OEM Website Lead,2023-09-28 17:19:08,7,7-Closed Lost,Lost,0,1,1030653,2023-10-23,2023-10-07,2023-10-07 10:31:54,Bank Loan,True,False,Waiting Period Too Long
OPP-000107,Nexon Petrol - Rahul Acharya,LD-0000220,Retail,OUT06,,CON-009818,USR-164,OEM Website Lead,2023-09-26 17:10:37,6,6-Closed Won,Won,100,1,959223,2023-10-19,2023-11-01,2023-11-01 14:27:44,Bank Loan,True,False,
OPP-000108,Nexon EV - Divya Acharya,LD-0000223,Retail,OUT07,,CON-009819,USR-189,OEM Website Lead,2023-10-01 04:36:25,6,6-Closed Won,Won,100,1,1195722,2023-10-24,2023-11-28,2023-11-28 23:52:42,Cash,False,False,
OPP-000109,Punch CNG - Mohan Kamath,LD-0000235,Retail,OUT01,,CON-009820,USR-026,OEM Website Lead,2023-09-28 23:45:55,7,7-Closed Lost,Lost,0,1,806632,2023-11-01,2023-10-16,2023-10-16 14:07:03,Cash,False,False,Bought Competitor - Kia
OPP-000110,Punch Petrol - Pavan Desai,LD-0000236,Retail,OUT01,,CON-009821,USR-034,Car Portal,2023-09-25 16:27:16,7,7-Closed Lost,Lost,0,1,687360,2023-10-27,2023-10-03,2023-10-03 17:35:05,OEM Partner Finance,False,False,Plan Postponed
OPP-000111,Altroz Petrol - Akshata Acharya,LD-0000239,Retail,OUT05,,CON-009822,USR-154,OEM Website Lead,2023-09-26 01:29:49,7,7-Closed Lost,Lost,0,1,648016,2023-10-30,2023-10-02,2023-10-02 17:51:09,Cash,True,False,Price / Discount
OPP-000112,Punch Petrol - Mary Raju,LD-0000240,Retail,OUT03,,CON-009823,USR-083,Walk-in,2023-09-26 08:07:27,7,7-Closed Lost,Lost,0,1,582795,2023-10-23,2023-10-09,2023-10-09 10:51:33,Bank Loan,False,False,Price / Discount
OPP-000113,Punch CNG - Manjunath Sharma,LD-0000243,Retail,OUT03,,CON-009824,USR-099,Walk-in,2023-10-01 02:57:52,7,7-Closed Lost,Lost,0,1,784749,2023-11-02,2023-10-03,2023-10-03 11:12:16,Bank Loan,False,False,Loan Rejected
OPP-000114,Punch Petrol - Mary Sharma,LD-0000244,Retail,OUT01,,CON-009825,USR-012,Referral,2023-09-29 03:01:20,6,6-Closed Won,Won,100,1,703144,2023-11-01,2023-10-29,2023-10-29 03:20:52,Bank Loan,False,False,
OPP-000115,Tiago CNG - Manjunath Swamy,LD-0000249,Retail,OUT04,,CON-009826,USR-121,Walk-in,2023-09-25 16:36:41,6,6-Closed Won,Won,100,1,632049,2023-10-19,2023-10-26,2023-10-26 08:43:06,Bank Loan,False,False,
OPP-000116,Tigor CNG - Varun Gupta,LD-0000250,Retail,OUT03,,CON-009827,USR-086,Referral,2023-09-26 16:49:21,7,7-Closed Lost,Lost,0,1,870154,2023-10-22,2023-09-27,2023-09-27 19:28:58,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-000117,Nexon EV - Naveen Sharma,LD-0000251,Retail,OUT04,,CON-009828,USR-128,Walk-in,2023-09-25 13:30:04,6,6-Closed Won,Won,100,1,1266368,2023-10-19,2023-11-01,2023-11-01 15:18:08,OEM Partner Finance,True,False,
OPP-000118,Nexon Petrol - Rahul Shetty,LD-0000255,Retail,OUT05,,CON-009829,USR-149,OEM Website Lead,2023-09-30 19:54:46,7,7-Closed Lost,Lost,0,1,808227,2023-10-23,2023-10-05,2023-10-05 22:31:48,OEM Partner Finance,False,False,Bought Competitor - Maruti Suzuki
OPP-000119,Punch Petrol - Ganesh D'Souza,LD-0000256,Retail,OUT05,,CON-009830,USR-154,Walk-in,2023-09-30 17:12:53,7,7-Closed Lost,Lost,0,1,650323,2023-10-25,2023-10-10,2023-10-10 08:43:07,Bank Loan,False,False,Bought Competitor - Kia
OPP-000120,Nexon Petrol - Aarav Khan,LD-0000257,Retail,OUT06,,CON-009831,USR-175,Social Media Ads,2023-09-30 20:15:40,7,7-Closed Lost,Lost,0,1,957310,2023-10-25,2023-10-06,2023-10-06 12:25:07,OEM Partner Finance,False,False,Price / Discount
OPP-000121,Punch CNG - Prakash Kamath,LD-0000258,Retail,OUT04,,CON-009832,USR-128,Dealer Website,2023-09-28 17:21:53,7,7-Closed Lost,Lost,0,1,812361,2023-10-30,2023-10-07,2023-10-07 23:31:56,Bank Loan,False,False,Not Responding
OPP-000122,Omkar Pharmaceuticals Ltd - Mangaluru Br - 1x Safari Diesel,LD-0000260,Corporate & Fleet,OUT08,ACC-00044,CON-000099,USR-198,Cold Call,2023-10-10 00:47:28,7,7-Closed Lost,Lost,0,1,1673768,2024-01-06,2023-11-05,2023-11-05 01:11:52,Bank Loan,False,False,Delivery Timeline
OPP-000123,Tiago EV - Gautam Murthy,LD-0000262,Retail,OUT02,,CON-009833,USR-052,OEM Website Lead,2023-09-28 17:14:56,6,6-Closed Won,Won,100,1,808490,2023-10-27,2023-11-20,2023-11-20 18:54:38,Bank Loan,False,False,
OPP-000124,Tiago Petrol - Rahul Acharya,LD-0000263,Retail,OUT07,,CON-009834,USR-189,Walk-in,2023-09-28 08:00:58,7,7-Closed Lost,Lost,0,1,546817,2023-11-01,2023-09-28,2023-09-28 18:07:13,Bank Loan,False,False,Not Responding
OPP-000125,Tiago CNG - Yogesh Angadi,LD-0000265,Retail,OUT02,,CON-009835,USR-067,Walk-in,2023-09-25 19:26:24,7,7-Closed Lost,Lost,0,1,661437,2023-10-18,2023-10-03,2023-10-03 20:54:01,Cash,False,False,Not Responding
OPP-000126,Nexon Petrol - Girish Khan,LD-0000269,Retail,OUT05,,CON-009836,USR-140,Walk-in,2023-09-30 18:11:59,7,7-Closed Lost,Lost,0,1,933472,2023-10-18,2023-10-11,2023-10-11 20:51:57,Bank Loan,True,False,Not Responding
OPP-000127,Nexon Diesel - Girish Gowda,LD-0000270,Retail,OUT04,,CON-009837,USR-121,OEM Website Lead,2023-09-28 12:05:17,7,7-Closed Lost,Lost,0,1,1112541,2023-10-24,2023-09-30,2023-09-30 11:57:23,OEM Partner Finance,False,False,Not Responding
OPP-000128,Altroz CNG - Sneha Desai,LD-0000271,Retail,OUT05,,CON-009838,USR-149,Referral,2023-10-01 12:35:47,7,7-Closed Lost,Lost,0,1,674856,2023-10-27,2023-10-07,2023-10-07 16:16:34,Bank Loan,False,False,Bought Competitor - Hyundai
OPP-000129,Punch Petrol - Uday Singh,LD-0000278,Retail,OUT04,,CON-009839,USR-121,Walk-in,2023-09-25 19:57:38,6,6-Closed Won,Won,100,1,674117,2023-10-28,2023-10-29,2023-10-29 15:43:51,Cash,True,False,
OPP-000130,Nexon Petrol - Bharath Murthy,LD-0000281,Retail,OUT05,,CON-009840,USR-143,Walk-in,2023-09-30 14:45:20,7,7-Closed Lost,Lost,0,1,853959,2023-10-28,2023-10-02,2023-10-02 19:59:03,OEM Partner Finance,False,False,Bought Competitor - Maruti Suzuki
OPP-000131,Tiago CNG - Sameer Angadi,LD-0000283,Retail,OUT01,,CON-009841,USR-020,Exchange Mela / Event,2023-09-30 23:52:07,7,7-Closed Lost,Lost,0,1,766645,2023-10-23,2023-10-11,2023-10-11 00:33:38,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-000132,Tiago EV - Ashok Gupta,LD-0000284,Retail,OUT06,,CON-009842,USR-175,Walk-in,2023-09-25 18:02:48,6,6-Closed Won,Won,100,1,958059,2023-10-16,2023-12-12,2023-12-12 20:46:29,Bank Loan,True,False,
OPP-000133,Tiago Petrol - Meghana D'Souza,LD-0000285,Retail,OUT01,,CON-009843,USR-012,Walk-in,2023-09-30 22:32:26,7,7-Closed Lost,Lost,0,1,551784,2023-10-25,2023-10-02,2023-10-02 13:33:50,Bank Loan,False,False,Waiting Period Too Long
OPP-000134,Harrier Diesel - Mithun Gupta,LD-0000286,Retail,OUT07,,CON-009844,USR-185,Walk-in,2023-09-25 21:04:24,7,7-Closed Lost,Lost,0,1,1622023,2023-10-18,2023-09-30,2023-09-30 06:46:53,Bank Loan,False,False,Bought Competitor - Hyundai
OPP-000135,Evergreen Auto Leasing Pvt Ltd - 20x Tiago EV,LD-0000290,Corporate & Fleet,OUT08,ACC-00549,CON-001225,USR-198,Website Inquiry,2023-09-28 09:38:12,7,7-Closed Lost,Lost,0,20,15505492,2024-01-04,2023-10-07,2023-10-07 21:24:22,Leasing,False,False,Went with Leasing Company
OPP-000136,Punch CNG - Asha Krishnan,LD-0000291,Retail,OUT04,,CON-009845,USR-128,OEM Website Lead,2023-10-01 08:03:23,6,6-Closed Won,Won,100,1,700663,2023-10-30,2023-12-26,2023-12-26 21:43:57,Bank Loan,False,False,
OPP-000137,Nexon Petrol - Zoya Singh,LD-0000293,Retail,OUT05,,CON-009846,USR-140,Walk-in,2023-09-25 21:48:49,7,7-Closed Lost,Lost,0,1,824482,2023-10-21,2023-10-10,2023-10-10 13:23:13,Bank Loan,False,False,Bought Competitor - Mahindra
OPP-000138,Punch CNG - Shilpa Gowda,LD-0000296,Retail,OUT02,,CON-009847,USR-057,Walk-in,2023-09-30 14:00:43,7,7-Closed Lost,Lost,0,1,775102,2023-11-01,2023-10-03,2023-10-03 15:41:52,OEM Partner Finance,False,False,Plan Postponed
OPP-000139,Nexon Petrol - Aditya Joshi,LD-0000305,Retail,OUT05,,CON-009848,USR-154,OEM Website Lead,2023-10-01 03:23:30,6,6-Closed Won,Won,100,1,904913,2023-10-25,2023-10-22,2023-10-22 07:05:31,Cash,True,False,
OPP-000140,Safari Diesel - Aarav Bhat,LD-0000307,Retail,OUT04,,CON-009849,USR-125,Social Media Ads,2023-09-28 03:18:44,7,7-Closed Lost,Lost,0,1,1869025,2023-10-17,2023-09-30,2023-09-30 12:35:35,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-000141,Greenline Cabs - 6x Tiago EV,LD-0000310,Corporate & Fleet,OUT08,ACC-00330,CON-000748,USR-212,LinkedIn Sales Navigator,2023-10-14 12:59:15,6,6-Closed Won,Won,100,6,4914129,2023-12-19,2023-12-07,2023-12-07 21:51:03,Bank Loan,False,False,
OPP-000142,Sai Krupa Retail Pvt Ltd - 1x Nexon Petrol,LD-0000313,Corporate & Fleet,OUT08,ACC-03595,CON-007261,USR-203,LinkedIn Sales Navigator,2023-10-14 03:59:38,7,7-Closed Lost,Lost,0,1,869167,2024-01-20,2023-10-19,2023-10-19 04:40:17,Leasing,False,False,Competitor Fleet Offer
OPP-000143,Nexon Diesel - Kiran Shetty,LD-0000316,Retail,OUT04,,CON-009850,USR-111,Walk-in,2023-09-27 06:38:54,7,7-Closed Lost,Lost,0,1,1164829,2023-10-20,2023-10-02,2023-10-02 09:46:51,Cash,False,False,Price / Discount
OPP-000144,Nexon EV - Naveen Patil,LD-0000321,Retail,OUT05,,CON-009851,USR-146,Walk-in,2023-09-28 19:46:58,6,6-Closed Won,Won,100,1,1298990,2023-10-23,2023-10-18,2023-10-18 03:25:11,OEM Partner Finance,False,False,
OPP-000145,Tiago CNG - Manjunath Singh,LD-0000322,Retail,OUT04,,CON-009852,USR-113,Google Ads,2023-10-02 07:11:16,7,7-Closed Lost,Lost,0,1,681342,2023-11-04,2023-10-23,2023-10-23 23:46:40,Bank Loan,False,False,Bought Competitor - Kia
OPP-000146,Nexon Petrol - Pradeep Shenoy,LD-0000323,Retail,OUT06,,CON-009853,USR-164,Walk-in,2023-09-26 15:35:12,7,7-Closed Lost,Lost,0,1,947471,2023-10-22,2023-09-27,2023-09-27 14:16:34,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-000147,Nexon Petrol - Deepa Acharya,LD-0000325,Retail,OUT04,,CON-009854,USR-117,Referral,2023-09-28 19:35:15,6,6-Closed Won,Won,100,1,967616,2023-10-30,2023-11-03,2023-11-03 07:46:01,Bank Loan,False,False,
OPP-000148,Nexon Petrol - Madhu Agarwal,LD-0000328,Retail,OUT03,,CON-009855,USR-079,Walk-in,2023-09-28 09:09:51,7,7-Closed Lost,Lost,0,1,892766,2023-10-19,2023-09-30,2023-09-30 14:55:16,Bank Loan,True,False,Bought Competitor - Hyundai
OPP-000149,Tiago Petrol - Pradeep Angadi,LD-0000329,Retail,OUT02,,CON-009856,USR-057,OEM Website Lead,2023-09-28 03:53:49,7,7-Closed Lost,Lost,0,1,582438,2023-11-01,2023-10-01,2023-10-01 06:24:52,Cash,False,False,Bought Competitor - Hyundai
OPP-000150,Tigor Petrol - Asha Desai,LD-0000331,Retail,OUT03,,CON-009857,USR-081,Walk-in,2023-09-27 21:31:16,6,6-Closed Won,Won,100,1,680664,2023-10-16,2023-10-25,2023-10-25 15:57:01,OEM Partner Finance,False,False,
OPP-000151,Nexon Diesel - Pradeep Acharya,LD-0000336,Retail,OUT06,,CON-009858,USR-172,Walk-in,2023-09-26 17:05:07,7,7-Closed Lost,Lost,0,1,1151422,2023-10-25,2023-09-28,2023-09-28 13:21:03,Bank Loan,False,False,Loan Rejected
OPP-000152,Nexon Petrol - Vinod Poojary,LD-0000344,Retail,OUT01,,CON-009859,USR-023,OEM Website Lead,2023-09-28 18:09:29,6,6-Closed Won,Won,100,1,987121,2023-10-24,2023-10-22,2023-10-22 04:15:29,Bank Loan,True,False,
OPP-000153,Tiago Petrol - Pradeep Gowda,LD-0000349,Retail,OUT07,,CON-009860,USR-186,Walk-in,2023-09-26 18:04:04,1,1-Enquiry,Open,10,1,562394,2023-10-16,,2023-09-27 11:23:46,Bank Loan,True,False,
OPP-000154,Punch Petrol - Chetan Hiremath,LD-0000352,Retail,OUT01,,CON-009861,USR-020,OEM Website Lead,2023-09-30 13:05:39,7,7-Closed Lost,Lost,0,1,609153,2023-10-25,2023-10-23,2023-10-23 21:25:18,Bank Loan,False,False,Plan Postponed
OPP-000155,Punch CNG - Amit Angadi,LD-0000356,Retail,OUT01,,CON-009862,USR-026,Referral,2023-09-29 14:11:48,6,6-Closed Won,Won,100,1,814589,2023-10-23,2023-11-22,2023-11-22 05:38:05,Bank Loan,False,False,
OPP-000156,Tigor EV - Ashok Reddy,LD-0000358,Retail,OUT04,,CON-009863,USR-125,Exchange Mela / Event,2023-09-29 19:14:20,6,6-Closed Won,Won,100,1,1289734,2023-10-18,2023-10-19,2023-10-19 04:36:49,Bank Loan,True,False,
OPP-000157,Nexon Diesel - Ayesha Desai,LD-0000362,Retail,OUT02,,CON-009864,USR-052,Google Ads,2023-09-27 16:10:57,7,7-Closed Lost,Lost,0,1,1211169,2023-10-24,2023-10-02,2023-10-02 02:57:26,Bank Loan,False,False,Price / Discount
OPP-000158,Tiago Petrol - Ananya Bhat,LD-0000363,Retail,OUT01,,CON-009865,USR-029,Dealer Website,2023-09-27 21:43:54,6,6-Closed Won,Won,100,1,604823,2023-10-28,2023-10-30,2023-10-30 13:06:32,Bank Loan,False,False,
OPP-000159,Tigor CNG - Varun Patil,LD-0000364,Retail,OUT02,,CON-009866,USR-052,Social Media Ads,2023-10-01 13:18:20,3,3-Quotation,Open,40,1,764031,2023-10-27,,2023-10-11 07:13:52,Cash,False,False,
OPP-000160,Punch Petrol - Kavya Reddy,LD-0000366,Retail,OUT04,,CON-009867,USR-109,Social Media Ads,2023-10-01 01:19:55,7,7-Closed Lost,Lost,0,1,574354,2023-10-31,2023-10-11,2023-10-11 14:14:29,OEM Partner Finance,False,False,Waiting Period Too Long
OPP-000161,Tiago Petrol - Sachin Swamy,LD-0000369,Retail,OUT01,,CON-009868,USR-009,OEM Website Lead,2023-10-01 15:48:19,6,6-Closed Won,Won,100,0,0,2023-11-02,2023-10-30,2023-10-30 05:44:30,Bank Loan,False,False,
OPP-000162,Nexon Petrol - Vidya Desai,LD-0000371,Retail,OUT07,,CON-009869,USR-186,Dealer Website,2023-10-01 21:55:45,2,2-Test Drive / Demo,Open,20,2,1917440,2023-10-30,,2023-10-02 22:13:38,Bank Loan,False,False,
OPP-000163,Punch CNG - Irfan Hiremath,LD-0000377,Retail,OUT03,,CON-009870,USR-091,Walk-in,2023-09-28 08:19:34,2,2-Test Drive / Demo,Open,20,1,673741,2023-10-23,,2023-10-07 02:05:44,Bank Loan,True,False,
OPP-000164,Nexon Diesel - Arjun Kamath,LD-0000378,Retail,OUT02,,CON-009871,USR-071,Dealer Website,2023-09-30 13:25:11,7,7-Closed Lost,Lost,0,1,1011608,2023-10-26,2023-10-02,2023-10-02 00:40:20,Bank Loan,False,False,Price / Discount
OPP-000165,Punch CNG - Harsha Acharya,LD-0000379,Retail,OUT05,,CON-009872,USR-140,Walk-in,2023-09-27 17:18:30,7,7-Closed Lost,Lost,0,1,697762,2023-10-16,2023-10-02,2023-10-02 01:08:56,OEM Partner Finance,True,False,Price / Discount
OPP-000166,Tigor CNG - Akash Bhat,LD-0000384,Retail,OUT01,,CON-009873,USR-026,OEM Website Lead,2023-09-28 16:40:29,7,7-Closed Lost,Lost,0,1,865941,2023-10-31,2023-10-23,2023-10-23 12:25:12,Bank Loan,False,False,Bought Competitor - Hyundai
OPP-000167,Tiago Petrol - Vasanth Reddy,LD-0000386,Retail,OUT07,,CON-009874,USR-180,Referral,2023-10-03 12:16:43,7,7-Closed Lost,Lost,0,1,540479,2023-10-25,2023-10-08,2023-10-08 16:34:52,Bank Loan,True,False,Bought Competitor - Hyundai
OPP-000168,Punch Petrol - Ayesha Jain,LD-0000387,Retail,OUT03,,CON-009875,USR-100,Dealer Website,2023-10-01 03:10:39,7,7-Closed Lost,Lost,0,1,632933,2023-11-01,2023-10-18,2023-10-18 14:48:52,OEM Partner Finance,True,False,Waiting Period Too Long
OPP-000169,Punch Petrol - Ashok Pai,LD-0000389,Retail,OUT07,,CON-009876,USR-180,Walk-in,2023-09-29 04:52:06,7,7-Closed Lost,Lost,0,1,609248,2023-10-27,2023-09-30,2023-09-30 11:48:43,Bank Loan,False,False,Bought Competitor - Mahindra
OPP-000170,Punch Petrol - Raghu Prasad,LD-0000390,Retail,OUT06,,CON-009877,USR-164,Walk-in,2023-09-27 15:40:41,7,7-Closed Lost,Lost,0,1,623622,2023-10-21,2023-10-06,2023-10-06 14:56:58,Bank Loan,True,False,Plan Postponed
OPP-000171,Punch Petrol - Rekha Singh,LD-0000391,Retail,OUT05,,CON-009878,USR-135,Walk-in,2023-10-01 19:32:42,7,7-Closed Lost,Lost,0,1,659870,2023-10-31,2023-10-05,2023-10-05 21:35:10,Bank Loan,True,False,Waiting Period Too Long
OPP-000172,Harrier Diesel - Ramesh Gowda,LD-0000394,Retail,OUT01,,CON-009879,USR-016,Referral,2023-10-01 06:13:30,6,6-Closed Won,Won,100,1,1469644,2023-10-20,2023-11-11,2023-11-11 09:03:45,Cash,False,False,
OPP-000173,Nexon EV - Asha D'Souza,LD-0000395,Retail,OUT06,,CON-009880,USR-169,OEM Website Lead,2023-09-29 19:46:39,7,7-Closed Lost,Lost,0,1,1217182,2023-11-02,2023-10-03,2023-10-03 15:00:53,Bank Loan,False,False,Price / Discount
OPP-000174,Altroz Petrol - Naveen Joshi,LD-0000396,Retail,OUT03,,CON-009881,USR-100,Walk-in,2023-09-27 15:06:18,7,7-Closed Lost,Lost,0,1,673716,2023-10-23,2023-09-30,2023-09-30 08:32:15,Cash,False,False,Bought Competitor - Maruti Suzuki
OPP-000175,Tiago Petrol - Sunil Kini,LD-0000397,Retail,OUT03,,CON-009882,USR-099,Walk-in,2023-09-29 11:14:38,7,7-Closed Lost,Lost,0,1,567387,2023-10-21,2023-09-30,2023-09-30 18:23:11,OEM Partner Finance,True,False,Bought Competitor - Hyundai
OPP-000176,Nexon Petrol - Rohan Babu,LD-0000401,Retail,OUT02,,CON-009883,USR-071,Car Portal,2023-09-30 21:25:12,7,7-Closed Lost,Lost,0,1,855796,2023-11-04,2023-10-03,2023-10-03 10:55:32,Bank Loan,False,False,Loan Rejected
OPP-000177,Tiago EV - Farhan Acharya,LD-0000402,Retail,OUT01,,CON-009884,USR-029,Walk-in,2023-09-27 18:48:16,6,6-Closed Won,Won,100,1,948977,2023-10-15,2023-12-26,2023-12-26 04:40:14,Bank Loan,True,False,
OPP-000178,Harrier Diesel - Akshata Prasad,LD-0000403,Retail,OUT02,,CON-009885,USR-067,Walk-in,2023-09-28 02:14:23,7,7-Closed Lost,Lost,0,1,1646390,2023-10-30,2023-09-30,2023-09-30 14:11:34,Bank Loan,False,False,Price / Discount
OPP-000179,Punch CNG - Vikram Poojary,LD-0000404,Retail,OUT05,,CON-009886,USR-143,Walk-in,2023-09-27 18:42:06,7,7-Closed Lost,Lost,0,1,669282,2023-10-22,2023-09-30,2023-09-30 17:47:26,Bank Loan,True,False,Price / Discount
OPP-000180,Punch CNG - Yogesh Nair,LD-0000406,Retail,OUT01,,CON-009887,USR-034,Walk-in,2023-10-02 22:14:28,7,7-Closed Lost,Lost,0,1,671649,2023-10-30,2023-10-06,2023-10-06 21:18:49,Bank Loan,True,False,Bought Competitor - Mahindra
OPP-000181,Tiago CNG - Asha Bhat,LD-0000407,Retail,OUT02,,CON-009888,USR-057,Exchange Mela / Event,2023-09-27 15:16:00,7,7-Closed Lost,Lost,0,1,694605,2023-10-20,2023-10-17,2023-10-17 13:28:37,Bank Loan,True,False,Price / Discount
OPP-000182,Punch CNG - Amit Kini,LD-0000408,Retail,OUT02,,CON-009889,USR-052,Walk-in,2023-09-27 16:10:03,6,6-Closed Won,Won,100,1,669308,2023-10-18,2023-10-31,2023-10-31 07:34:37,Bank Loan,True,False,
OPP-000183,Harrier Diesel - Aarav Pai,LD-0000409,Retail,OUT03,,CON-009890,USR-100,Walk-in,2023-09-27 21:51:06,7,7-Closed Lost,Lost,0,1,1542034,2023-10-25,2023-09-30,2023-09-30 15:43:30,Bank Loan,True,False,Loan Rejected
OPP-000184,Tiago Petrol - Varun Acharya,LD-0000411,Retail,OUT01,,CON-009891,USR-034,Referral,2023-09-28 10:04:07,6,6-Closed Won,Won,100,1,625126,2023-10-20,2023-10-29,2023-10-29 00:02:23,Cash,False,False,
OPP-000185,Altroz Petrol - Mary Kumar,LD-0000412,Retail,OUT07,,CON-009892,USR-189,Walk-in,2023-10-01 21:21:34,7,7-Closed Lost,Lost,0,1,702779,2023-10-24,2023-10-02,2023-10-02 12:40:51,Bank Loan,True,False,Bought Competitor - Hyundai
OPP-000186,Safari Diesel - Shreya Kumar,LD-0000414,Retail,OUT03,,CON-009893,USR-079,Exchange Mela / Event,2023-09-27 22:08:23,6,6-Closed Won,Won,100,1,1716892,2023-10-26,2023-11-19,2023-11-19 18:15:47,Bank Loan,False,False,
OPP-000187,Punch Petrol - Mohan Hiremath,LD-0000416,Retail,OUT05,,CON-009894,USR-135,Dealer Website,2023-10-02 14:47:46,7,7-Closed Lost,Lost,0,1,693204,2023-10-28,2023-10-06,2023-10-06 01:37:27,Bank Loan,True,False,Price / Discount
OPP-000188,Tiago Petrol - Joseph Kumar,LD-0000420,Retail,OUT02,,CON-009895,USR-060,Walk-in,2023-10-01 11:38:54,6,6-Closed Won,Won,100,1,537094,2023-11-04,2023-10-18,2023-10-18 20:49:45,Bank Loan,True,False,
OPP-000189,Punch CNG - Manoj D'Souza,LD-0000422,Retail,OUT03,,CON-009896,USR-095,Car Portal,2023-10-01 00:55:47,6,6-Closed Won,Won,100,1,771838,2023-10-18,2023-11-28,2023-11-28 06:42:44,Bank Loan,False,False,
OPP-000190,Nexon Petrol - Kiran Reddy,LD-0000431,Retail,OUT04,,CON-009897,USR-111,Social Media Ads,2023-10-03 14:04:08,7,7-Closed Lost,Lost,0,1,987061,2023-10-27,2023-10-04,2023-10-04 05:41:26,Bank Loan,False,False,Price / Discount
OPP-000191,Tigor Petrol - Shilpa Chandra,LD-0000434,Retail,OUT02,,CON-009898,USR-049,Google Ads,2023-09-28 16:00:37,7,7-Closed Lost,Lost,0,1,650368,2023-10-17,2023-10-09,2023-10-09 11:38:34,Bank Loan,False,False,Price / Discount
OPP-000192,Nexon Diesel - Sachin Acharya,LD-0000435,Retail,OUT02,,CON-009899,USR-052,Car Portal,2023-10-03 02:26:16,7,7-Closed Lost,Lost,0,1,1172095,2023-11-02,2023-10-07,2023-10-07 01:21:46,Bank Loan,False,False,Price / Discount
OPP-000193,Nexon Diesel - Shreya Sharma,LD-0000439,Retail,OUT05,,CON-009900,USR-135,OEM Website Lead,2023-10-03 02:08:01,7,7-Closed Lost,Lost,0,1,981504,2023-11-01,2023-10-07,2023-10-07 04:10:31,OEM Partner Finance,False,False,Bought Competitor - Maruti Suzuki
OPP-000194,Punch Petrol - Varun Pinto,LD-0000440,Retail,OUT03,,CON-009901,USR-095,OEM Website Lead,2023-09-30 06:26:09,7,7-Closed Lost,Lost,0,1,691065,2023-10-18,2023-10-06,2023-10-06 17:51:59,Bank Loan,True,False,Loan Rejected
OPP-000195,Vijaya Infra Projects Pvt Ltd - 5x Safari Diesel,LD-0000445,Corporate & Fleet,OUT08,ACC-04428,CON-008865,USR-202,Referral,2023-10-03 00:07:25,7,7-Closed Lost,Lost,0,5,5625219,2023-12-08,2023-10-15,2023-10-15 11:21:42,Corporate Purchase,False,False,Competitor Fleet Offer
