LeadID,CreatedOn,Channel,Source,OutletID,OwnerUserID,LeadName,CompanyName,AccountID,Mobile,Email,City,InterestedProductID,IsExistingCustomer,Status,FirstResponseOn,LastContactedOn,ConvertedOn,OpportunityID
LD-0000114,2023-09-23 22:54:19,Retail,Google Ads,OUT05,USR-135,Vasanth Shenoy,,,9551408870,vasanth.shenoy244@yahoo.co.in,Mysuru,PRD11,False,Converted,2023-09-24 10:07:37,2023-09-30 04:20:40,2023-09-30 04:20:40,OPP-000062
LD-0000115,2023-09-23 23:57:54,Retail,Dealer Website,OUT02,USR-052,Sameer Swamy,,,9631782190,,Bengaluru,PRD14,False,Converted,2023-09-24 09:41:19,2023-09-28 17:23:02,2023-09-28 17:23:02,OPP-000063
LD-0000116,2023-09-24 00:27:12,Retail,Google Ads,OUT01,USR-009,Keerthi Raju,,,8156501454,,Bengaluru,PRD02,False,Lost,2023-09-24 09:54:56,2023-10-13 03:40:11,,
LD-0000117,2023-09-24 02:00:56,Retail,Social Media Ads,OUT06,USR-172,Aditi Pai,,,9040232290,,Hubballi,PRD09,False,Unresponsive,2023-09-24 09:46:35,2023-10-16 17:14:08,,
LD-0000118,2023-09-24 04:00:12,Retail,OEM Website Lead,OUT07,,Srinivas Singh,,,7214616401,srinivas.singh983@yahoo.co.in,Mangaluru,PRD12,False,Converted,2023-09-24 10:01:42,2023-09-27 22:11:40,2023-09-27 22:11:40,OPP-000064
LD-0000119,2023-09-24 06:29:00,Retail,Social Media Ads,OUT05,USR-143,Pavan Pai,,,9863382714,pavan.pai133@gmail.com,Mysuru,PRD13,False,Lost,2023-09-24 11:13:34,2023-10-02 20:08:29,,
LD-0000120,2023-09-24 07:03:12,Retail,OEM Website Lead,OUT04,USR-128,Zoya Rao,,,7863043472,zoya.rao651@yahoo.co.in,Bengaluru,PRD01,False,Unresponsive,2023-09-24 10:02:12,2023-10-18 00:14:24,,
LD-0105156,2023-09-24 07:17:40,Retail,OEM Website Lead,OUT03,USR-083,Chaitra Shetty,,,9718924827,,Bengaluru,PRD08,False,Lost,2023-09-24 10:10:52,2023-09-26 05:45:57,,
LD-0000121,2023-09-24 07:47:23,Retail,OEM Website Lead,OUT02,USR-049,Neha Naik,,,9780132746,,Bengaluru,PRD11,False,Converted,2023-09-24 10:02:49,2023-09-28 16:17:16,2023-09-28 16:17:16,OPP-000065
LD-0000122,2023-09-24 08:35:51,Retail,Social Media Ads,OUT07,USR-193,Arun Khan,,,9231355463,arun.khan92@gmail.com,Mangaluru,PRD01,False,Lost,2023-09-24 09:50:38,2023-10-04 19:36:14,,
LD-0000123,2023-09-24 09:31:38,Retail,Car Portal,OUT04,USR-109,Lakshmi Reddy,,,9346488722,lakshmi.reddy90@gmail.com,Bengaluru,PRD08,False,Lost,2023-09-24 10:09:59,2023-10-09 23:23:24,,
LD-0000124,2023-09-24 09:46:02,Retail,OEM Website Lead,OUT04,USR-113,Ravi Gowda,,,8549942796,,Bengaluru,PRD11,False,Lost,2023-09-24 09:57:37,2023-10-13 03:02:11,,
LD-0000125,2023-09-24 10:07:38,Retail,OEM Website Lead,OUT01,USR-009,Aarav Nair,,,9648623449,aarav.nair771@gmail.com,Bengaluru,PRD09,False,Converted,2023-09-24 14:47:19,2023-09-25 04:08:43,2023-09-25 04:08:43,OPP-000066
LD-0000126,2023-09-24 10:08:13,Retail,Referral,OUT02,USR-063,Manoj Joshi,,,8260652556,manoj.joshi420@rediffmail.com,Bengaluru,PRD08,False,Lost,2023-09-24 10:52:18,2023-10-05 13:47:11,,
LD-0000127,2023-09-24 10:11:51,Retail,Car Portal,OUT03,USR-079,Manjunath Raju,,,8215252355,,Bengaluru,PRD16,False,Lost,2023-09-24 12:01:17,2023-10-08 16:50:49,,
LD-0000128,2023-09-24 10:14:49,Retail,Car Portal,OUT07,USR-185,Gautam Iyer,,,7697327191,gautam.iyer20@gmail.com,Mangaluru,PRD05,False,Lost,2023-09-24 10:33:25,2023-10-08 15:15:35,,
LD-0000129,2023-09-24 10:25:12,Retail,Walk-in,OUT02,USR-057,Mahesh Prasad,,,9218642979,mahesh.prasad551@yahoo.co.in,Bengaluru,PRD14,False,Converted,2023-09-24 10:25:12,2023-09-28 10:41:23,2023-09-28 10:41:23,OPP-000067
LD-0000130,2023-09-24 10:32:31,Retail,Referral,OUT04,USR-121,Amit Khan,,,6155855328,,Bengaluru,PRD11,False,Contacted,2023-09-24 11:57:08,2023-09-27 15:45:13,,
LD-0000131,2023-09-24 10:39:09,Retail,Walk-in,OUT05,USR-149,Bhavya Raju,,,9847071817,,Mysuru,PRD11,False,Lost,2023-09-24 10:39:09,2026-09-25 11:48:53,,
LD-0000132,2023-09-24 10:40:35,Retail,Social Media Ads,OUT06,USR-172,Gautam Gupta,,,7367851328,gautam.gupta178@yahoo.co.in,Hubballi,PRD08,False,Unresponsive,2023-09-24 12:29:55,2023-10-17 13:19:41,,
LD-0000133,2023-09-24 10:40:43,Retail,Dealer Website,OUT01,USR-009,Aditya Hiremath,,,7051567119,aditya.hiremath794@gmail.com,Bengaluru,PRD16,False,Unresponsive,2023-09-24 12:36:06,2023-10-09 15:35:18,,
LD-0000134,2023-09-24 10:43:30,Retail,Exchange Mela / Event,OUT06,USR-175,Deepak Rao,,,9877791496,deepak.rao182@gmail.com,Hubballi,PRD03,False,Unresponsive,2023-09-24 10:43:30,2023-10-21 09:20:51,,
LD-0000135,2023-09-24 10:50:09,Retail,Social Media Ads,OUT01,USR-020,Varun Fernandes,,,7050254911,varun.fernandes294@outlook.com,Bengaluru,PRD08,False,Lost,2023-09-24 11:13:23,2023-10-08 16:36:15,,
LD-0000136,2023-09-24 10:56:27,Retail,Dealer Website,OUT02,USR-057,Harish Jain,,,6327889034,harish.jain319@gmail.com,Bengaluru,PRD11,False,Unresponsive,2023-09-24 11:31:24,2023-10-18 09:42:52,,
LD-0000137,2023-09-24 11:08:37,Retail,Walk-in,OUT05,USR-154,Raghu Raju,,,7403308176,,Mysuru,PRD21,False,Converted,2023-09-24 11:08:37,2023-09-25 05:08:46,2023-09-25 05:08:46,OPP-000068
LD-0000138,2023-09-24 11:10:47,Retail,Walk-in,OUT06,USR-166,Arun Patil,,,8812915056,arun.patil260@gmail.com,Hubballi,PRD08,False,Converted,2023-09-24 11:10:47,2023-09-26 17:33:56,2023-09-26 17:33:56,OPP-000069
LD-0000139,2023-09-24 11:16:14,Retail,Exchange Mela / Event,OUT01,USR-034,Chaitra Patil,,,6630399203,chaitra.patil552@gmail.com,Bengaluru,PRD02,False,Lost,2023-09-24 11:16:14,2023-09-28 12:01:33,,
LD-0000140,2023-09-24 11:26:47,Retail,Social Media Ads,OUT04,USR-111,Farhan Swamy,,,8290868932,farhan.swamy667@yahoo.co.in,Bengaluru,PRD13,False,Converted,2023-09-24 12:40:47,2023-09-30 06:24:53,2023-09-30 06:24:53,OPP-000070
LD-0000141,2023-09-24 11:30:11,Retail,Dealer Website,OUT04,USR-121,Akshata Acharya,,,9587791231,,Bengaluru,PRD01,False,Converted,2023-09-24 13:51:19,2023-09-30 10:36:37,2023-09-30 10:36:37,OPP-000071
LD-0000142,2023-09-24 11:32:46,Retail,Social Media Ads,OUT01,USR-012,Amit Pai,,,8717785990,,Bengaluru,PRD01,False,Unresponsive,2023-09-24 12:16:55,2023-10-05 14:10:34,,
LD-0000143,2023-09-24 11:34:41,Retail,Walk-in,OUT03,USR-099,Akash Gowda,,,9912647044,akash.gowda971@gmail.com,Bengaluru,PRD08,False,Contacted,2023-09-24 11:34:41,2023-09-27 08:38:37,,
LD-0000144,2023-09-24 11:43:45,Retail,Walk-in,OUT02,USR-049,Ravi Verma,,,9123465575,,Bengaluru,PRD14,False,Converted,2023-09-24 11:43:45,2023-09-26 03:17:53,2023-09-26 03:17:53,OPP-000072
LD-0000145,2023-09-24 11:44:17,Retail,Walk-in,OUT05,USR-140,Nikhil Reddy,,,9261102156,nikhil.reddy153@gmail.com,Mysuru,PRD02,False,Converted,2023-09-24 11:44:17,2023-09-27 16:18:14,2023-09-27 16:18:14,OPP-000073
LD-0000146,2023-09-24 11:46:50,Retail,OEM Website Lead,OUT03,USR-083,Shreya Gowda,,,8282387143,shreya.gowda727@gmail.com,Bengaluru,PRD16,False,Converted,2023-09-24 11:58:54,2023-09-27 19:05:12,2023-09-27 19:05:12,OPP-000074
LD-0000147,2023-09-24 11:54:15,Retail,Walk-in,OUT04,USR-117,Arjun Pinto,,,7645028937,,Bengaluru,PRD13,False,Converted,2023-09-24 11:54:15,2023-09-26 00:09:26,2023-09-26 00:09:26,OPP-000075
LD-0000148,2023-09-24 11:55:03,Retail,Dealer Website,OUT04,USR-111,Mahesh Babu,,,8854584622,,Bengaluru,PRD01,False,Converted,2023-09-24 12:07:39,2023-09-30 09:36:34,2023-09-30 09:36:34,OPP-000076
LD-0000149,2023-09-24 12:12:33,Retail,Referral,OUT01,USR-020,Ritu D'Souza,,,9278960042,ritu.dsouza921@rediffmail.com,Bengaluru,PRD01,False,Converted,2023-09-24 13:43:34,2023-09-25 04:22:00,2023-09-25 04:22:00,OPP-000077
LD-0000150,2023-09-24 12:18:55,Retail,Walk-in,OUT01,USR-026,Harsha Kulkarni,,,9991392402,harsha.kulkarni771@outlook.com,Bengaluru,PRD02,False,Converted,2023-09-24 12:18:55,2023-09-24 18:11:26,2023-09-24 18:11:26,OPP-000078
LD-0000151,2023-09-24 12:36:53,Retail,OEM Website Lead,OUT02,USR-071,Bhavya Hiremath,,,9862748472,,Bengaluru,PRD06,False,Converted,2023-09-24 12:51:26,2023-09-25 16:12:42,2023-09-25 16:12:42,OPP-000079
LD-0000152,2023-09-24 12:42:19,Retail,OEM Website Lead,OUT01,USR-009,Prakash Pinto,,,9016784776,,Bengaluru,PRD12,False,Lost,2023-09-24 13:07:12,2023-10-12 17:25:49,,
LD-0000153,2023-09-24 12:42:21,Retail,Referral,OUT05,USR-149,Vidya Patil,,,6047602126,vidya.patil653@gmail.com,Mysuru,PRD08,False,Converted,2023-09-24 13:46:54,2023-09-26 07:19:58,2023-09-26 07:19:58,OPP-000080
LD-0000154,2023-09-24 12:47:46,Retail,Referral,OUT05,USR-154,Abhishek Acharya,,,7865950250,abhishek.acharya210@yahoo.co.in,Mysuru,PRD08,False,Unresponsive,2023-09-24 14:32:38,2026-09-23 14:19:48,,
LD-0000155,2023-09-24 13:14:40,Retail,Walk-in,OUT01,USR-020,Irfan Kamath,,,8806692017,irfan.kamath743@gmail.com,Bengaluru,PRD21,False,Converted,2023-09-24 13:14:40,2023-09-25 18:50:43,2023-09-25 18:50:43,OPP-000081
LD-0000156,2023-09-24 13:21:50,Retail,Dealer Website,OUT01,USR-037,Vidya Singh,,,8163024323,,Bengaluru,PRD14,False,Converted,2023-09-24 13:43:21,2023-09-28 09:18:02,2023-09-28 09:18:02,OPP-000082
LD-0000157,2023-09-24 13:23:49,Retail,Referral,OUT05,USR-140,Pradeep Khan,,,9321230872,,Mysuru,PRD19,False,Converted,2023-09-24 15:52:48,2023-09-28 17:41:46,2023-09-28 17:41:46,OPP-000083
LD-0000158,2023-09-24 13:24:30,Retail,Social Media Ads,OUT01,USR-029,Imran Bhat,,,8610572348,imran.bhat623@gmail.com,Bengaluru,PRD03,False,Unresponsive,2023-09-24 13:37:20,2023-10-09 08:45:43,,
LD-0000159,2023-09-24 13:33:32,Retail,Walk-in,OUT04,USR-128,Neha Singh,,,9974945131,neha.singh655@outlook.com,Bengaluru,PRD19,False,Unresponsive,2023-09-24 13:33:32,2023-09-29 07:16:15,,
LD-0000160,2023-09-24 13:34:48,Retail,Social Media Ads,OUT01,USR-034,Rahul Kamath,,,8587725560,,Bengaluru,PRD12,False,Lost,2023-09-24 15:43:29,2026-09-25 10:16:12,,
LD-0000161,2023-09-24 13:41:56,Retail,Referral,OUT03,USR-100,Lakshmi Gupta,,,8690122087,,Bengaluru,PRD01,False,Converted,2023-09-24 14:49:26,2023-09-28 11:56:49,2023-09-28 11:56:49,OPP-000084
LD-0000162,2023-09-24 14:06:47,Retail,Referral,OUT01,USR-026,Harsha Hiremath,,,9003470162,,Bengaluru,PRD04,False,Unresponsive,2023-09-24 16:16:49,2023-10-13 13:01:10,,
LD-0000163,2023-09-24 14:20:36,Retail,Car Portal,OUT05,USR-149,Shashank Agarwal,,,9720614325,,Mysuru,PRD11,False,Unresponsive,2023-09-24 14:58:49,2023-10-13 07:45:01,,
LD-0000164,2023-09-24 14:32:21,Retail,Walk-in,OUT04,USR-121,Ashwini Rao,,,9479641070,,Bengaluru,PRD21,False,Lost,2023-09-24 14:32:21,2023-10-01 09:12:19,,
LD-0000165,2023-09-24 14:36:16,Retail,Car Portal,OUT03,USR-099,Girish Angadi,,,9541769956,girish.angadi957@rediffmail.com,Bengaluru,PRD21,False,Unresponsive,2023-09-24 14:39:21,2023-09-29 21:52:03,,
LD-0000166,2023-09-24 14:37:20,Retail,Social Media Ads,OUT02,USR-071,Ashok Babu,,,8803770483,ashok.babu763@outlook.com,Bengaluru,PRD13,False,Converted,2023-09-24 14:54:04,2023-09-30 10:02:59,2023-09-30 10:02:59,OPP-000085
LD-0000167,2023-09-24 14:39:20,Retail,Google Ads,OUT01,USR-029,Nayana Pinto,,,9326671743,nayana.pinto186@outlook.com,Bengaluru,PRD05,False,Contacted,2023-09-24 14:51:14,2023-10-01 16:15:29,,
LD-0000168,2023-09-24 14:45:39,Retail,Referral,OUT06,USR-169,Pradeep Singh,,,9153863059,pradeep.singh886@outlook.com,Hubballi,PRD12,False,Converted,2023-09-24 14:56:29,2023-09-25 16:44:58,2023-09-25 16:44:58,OPP-000086
LD-0000169,2023-09-24 14:47:53,Retail,Referral,OUT04,USR-111,Vikram Khan,,,9285068816,vikram.khan178@gmail.com,Bengaluru,PRD14,False,Unresponsive,2023-09-24 15:49:50,2023-10-04 04:44:47,,
LD-0000170,2023-09-24 14:51:37,Retail,Walk-in,OUT02,USR-049,Sunil Acharya,,,9436652677,,Bengaluru,PRD08,False,Converted,2023-09-24 14:51:37,2023-09-25 23:38:14,2023-09-25 23:38:14,OPP-000087
LD-0000171,2023-09-24 14:52:30,Retail,Referral,OUT04,USR-121,Vinod Pinto,,,8889332754,vinod.pinto391@rediffmail.com,Bengaluru,PRD01,False,Lost,2023-09-24 17:33:22,2023-10-14 03:46:09,,
LD-0000172,2023-09-24 14:59:24,Retail,Walk-in,OUT06,USR-169,Neha Rao,,,9308975236,,Hubballi,PRD08,False,Converted,2023-09-24 14:59:24,2023-09-24 18:35:05,2023-09-24 18:35:05,OPP-000088
LD-0000173,2023-09-24 15:01:34,Retail,OEM Website Lead,OUT01,USR-020,Arun Iyer,,,6155006282,arun.iyer685@rediffmail.com,Bengaluru,PRD08,False,Lost,2023-09-24 15:38:39,2023-10-03 11:45:04,,
LD-0000174,2023-09-24 15:06:36,Retail,Walk-in,OUT02,USR-044,Vani Iyer,,,9534337992,,Bengaluru,PRD01,False,Lost,2023-09-24 15:06:36,2023-10-03 15:54:38,,
LD-0000175,2023-09-24 15:28:50,Retail,Walk-in,OUT05,USR-135,Kavya Kumar,,,8989949661,kavya.kumar847@gmail.com,Mysuru,PRD01,False,Converted,2023-09-24 15:28:50,2023-09-24 18:16:31,2023-09-24 18:16:31,OPP-000089
LD-0000176,2023-09-24 15:40:48,Retail,Walk-in,OUT01,USR-016,Tejas Iyer,,,6529256399,,Bengaluru,PRD09,False,Converted,2023-09-24 15:40:48,2023-09-30 05:39:59,2023-09-30 05:39:59,OPP-000090
LD-0000177,2023-09-24 15:45:31,Retail,Walk-in,OUT04,USR-121,Ashok Pai,,,9136082603,ashok.pai297@gmail.com,Bengaluru,PRD09,False,Contacted,2023-09-24 15:45:31,2023-09-24 19:02:04,,
LD-0000178,2023-09-24 15:49:31,Retail,Car Portal,OUT03,USR-079,Vinod Naik,,,9096547508,vinod.naik636@gmail.com,Bengaluru,PRD08,False,Lost,2023-09-24 16:48:10,2023-10-11 13:01:10,,
LD-0000179,2023-09-24 15:58:57,Retail,Car Portal,OUT06,USR-175,Sachin Pinto,,,8538877861,sachin.pinto992@rediffmail.com,Hubballi,PRD05,False,Contacted,2023-09-24 16:11:01,2023-09-27 14:12:51,,
LD-0000180,2023-09-24 16:01:34,Retail,Car Portal,OUT03,USR-081,Rajesh Nair,,,9298020930,rajesh.nair68@rediffmail.com,Bengaluru,PRD09,False,Lost,2023-09-24 23:25:52,2023-10-13 01:51:23,,
LD-0106345,2023-09-24 16:09:39,Retail,Google Ads,OUT01,USR-023,Chaitra Patil,,,6630399203,chaitra.patil552@gmail.com,Bengaluru,PRD02,False,Lost,2023-09-24 23:37:24,2023-09-26 07:32:55,,
LD-0000181,2023-09-24 16:15:29,Retail,Walk-in,OUT04,USR-113,Irfan Poojary,,,9749510184,,Bengaluru,PRD05,False,Converted,2023-09-24 16:15:29,2023-09-29 13:41:17,2023-09-29 13:41:17,OPP-000091
LD-0000182,2023-09-24 16:18:33,Retail,OEM Website Lead,OUT01,USR-034,Arun Hiremath,,,8069523761,,Bengaluru,PRD14,False,Unresponsive,2023-09-24 17:26:12,2023-10-09 02:27:04,,
LD-0000183,2023-09-24 16:20:04,Retail,Walk-in,OUT04,USR-117,Mohan Naik,,,6941510114,,Bengaluru,PRD01,False,Converted,2023-09-24 16:20:04,2023-09-25 19:13:40,2023-09-25 19:13:40,OPP-000092
LD-0000184,2023-09-24 16:50:21,Retail,Walk-in,OUT07,USR-185,Suma Joshi,,,8274724617,,Mangaluru,PRD11,False,Converted,2023-09-24 16:50:21,2023-09-27 21:19:50,2023-09-27 21:19:50,OPP-000093
LD-0000185,2023-09-24 16:53:24,Retail,OEM Website Lead,OUT05,USR-143,Ganesh Raju,,,8850202887,ganesh.raju728@gmail.com,Mysuru,PRD13,False,Lost,2023-09-24 18:06:43,2023-10-01 09:10:13,,
LD-0000186,2023-09-24 17:04:40,Retail,Google Ads,OUT07,USR-180,Suma Singh,,,9783626704,suma.singh57@gmail.com,Mangaluru,PRD11,False,Lost,2023-09-24 17:26:41,2023-09-27 21:32:00,,
LD-0000187,2023-09-24 17:05:34,Retail,Referral,OUT01,USR-023,Asha Fernandes,,,9589450719,asha.fernandes929@gmail.com,Bengaluru,PRD09,False,Lost,2023-09-24 17:57:42,2023-09-25 12:17:21,,
LD-0000188,2023-09-24 17:11:14,Retail,Walk-in,OUT04,USR-128,Anil Gowda,,,9462494345,anil.gowda593@rediffmail.com,Bengaluru,PRD08,False,Unresponsive,2023-09-24 17:11:14,2023-10-02 20:48:22,,
LD-0000189,2023-09-24 17:18:55,Retail,OEM Website Lead,OUT03,USR-079,Mary Desai,,,9427815332,mary.desai112@yahoo.co.in,Bengaluru,PRD11,False,Unresponsive,2023-09-24 17:51:36,2023-10-12 01:46:25,,
LD-0000190,2023-09-24 17:18:58,Retail,Referral,OUT01,USR-009,Ayesha Reddy,,,8147477386,,Bengaluru,PRD02,False,Lost,2023-09-24 18:40:23,2023-10-11 20:28:43,,
LD-0000191,2023-09-24 17:19:24,Retail,Referral,OUT03,USR-100,Meghana Naik,,,9091817386,,Bengaluru,PRD09,False,Converted,2023-09-24 17:47:13,2023-09-27 11:21:56,2023-09-27 11:21:56,OPP-000094
LD-0000192,2023-09-24 17:20:03,Retail,Social Media Ads,OUT06,USR-172,Varun Hiremath,,,9149277513,,Hubballi,PRD04,False,Lost,2023-09-24 20:01:19,2023-10-10 07:37:06,,
LD-0000193,2023-09-24 17:22:05,Retail,Referral,OUT04,USR-125,Raghu Shetty,,,8180678560,,Bengaluru,PRD11,False,Unresponsive,2023-09-24 22:28:08,2023-10-06 11:20:02,,
LD-0000194,2023-09-24 17:28:51,Retail,Walk-in,OUT04,USR-111,Ashwini Agarwal,,,9199330147,,Bengaluru,PRD11,False,Converted,2023-09-24 17:28:51,2023-09-24 19:44:40,2023-09-24 19:44:40,OPP-000095
LD-0000195,2023-09-24 17:34:33,Retail,Walk-in,OUT04,USR-111,Mary Babu,,,9417553336,mary.babu536@gmail.com,Bengaluru,PRD05,False,Converted,2023-09-24 17:34:33,2023-09-25 04:30:10,2023-09-25 04:30:10,OPP-000096
LD-0000196,2023-09-24 17:45:12,Retail,Walk-in,OUT03,USR-079,Rahul Hiremath,,,9875180600,,Bengaluru,PRD12,False,Converted,2023-09-24 17:45:12,2023-09-24 21:14:06,2023-09-24 21:14:06,OPP-000097
LD-0000197,2023-09-24 17:48:43,Retail,Car Portal,OUT05,USR-140,Rajesh Verma,,,8423333241,,Mysuru,PRD16,False,Lost,2023-09-24 18:00:07,2023-10-07 02:58:18,,
LD-0000198,2023-09-24 17:52:26,Retail,Referral,OUT02,USR-052,Chetan Krishnan,,,9434783909,,Bengaluru,PRD19,False,Unresponsive,2023-09-24 17:59:41,2023-10-05 13:54:16,,
LD-0000199,2023-09-24 17:52:49,Retail,Exchange Mela / Event,OUT02,USR-063,Suresh Angadi,,,6041729715,,Bengaluru,PRD08,False,Lost,2023-09-24 17:52:49,2023-10-09 12:00:15,,
LD-0000200,2023-09-24 17:54:53,Retail,Walk-in,OUT01,USR-026,Prakash Poojary,,,9380489237,prakash.poojary437@rediffmail.com,Bengaluru,PRD08,False,Converted,2023-09-24 17:54:53,2023-09-25 00:17:48,2023-09-25 00:17:48,OPP-000098
LD-0000201,2023-09-24 17:58:15,Retail,Referral,OUT05,USR-154,Abhishek Jain,,,9396122216,abhishek.jain977@gmail.com,Mysuru,PRD03,False,Converted,2023-09-24 18:41:06,2023-09-25 14:00:33,2023-09-25 14:00:33,OPP-000099
LD-0000202,2023-09-24 18:04:02,Retail,Walk-in,OUT04,USR-111,Suma Agarwal,,,9747322747,,Bengaluru,PRD01,False,Lost,2023-09-24 18:04:02,2023-09-25 06:02:03,,
LD-0000203,2023-09-24 18:11:52,Retail,Walk-in,OUT01,USR-016,Aditya Singh,,,7762207333,,Bengaluru,PRD08,False,Lost,2023-09-24 18:11:52,2023-09-30 17:16:23,,
LD-0000204,2023-09-24 18:19:05,Retail,Walk-in,OUT03,USR-083,Yogesh Iyer,,,7636730110,,Bengaluru,PRD09,False,Converted,2023-09-24 18:19:05,2023-09-24 23:44:10,2023-09-24 23:44:10,OPP-000100
LD-0000205,2023-09-24 18:27:02,Retail,Social Media Ads,OUT03,USR-081,Sachin Khan,,,9388842038,,Bengaluru,PRD01,False,Lost,2023-09-24 19:21:22,2023-09-29 15:36:12,,
LD-0000206,2023-09-24 18:34:59,Retail,Car Portal,OUT04,USR-109,Mohan Prasad,,,8542597045,,Bengaluru,PRD06,False,Unresponsive,2023-09-24 18:45:33,2023-10-12 08:34:36,,
LD-0000207,2023-09-24 18:44:00,Retail,Social Media Ads,OUT03,USR-095,Harsha Murthy,,,9073081018,,Bengaluru,PRD12,False,Unresponsive,2023-09-24 19:36:10,2023-10-19 02:18:45,,
LD-0000208,2023-09-24 18:45:31,Retail,Car Portal,OUT05,USR-146,Harish Kamath,,,7425285306,,Mysuru,PRD01,False,Converted,2023-09-24 19:25:18,2023-09-27 08:56:02,2023-09-27 08:56:02,OPP-000101
LD-0000209,2023-09-24 18:45:32,Retail,Social Media Ads,OUT02,USR-067,Manjunath Desai,,,8823539510,,Bengaluru,PRD13,False,Lost,2023-09-24 19:58:50,2023-10-08 05:50:07,,
LD-0000210,2023-09-24 18:47:36,Retail,Social Media Ads,OUT02,USR-049,Vinay Sharma,,,9928172621,vinay.sharma397@rediffmail.com,Bengaluru,PRD03,False,Unresponsive,2023-09-24 19:28:58,2023-10-10 21:44:54,,
LD-0000211,2023-09-24 18:48:08,Retail,Google Ads,OUT06,USR-172,Mithun Poojary,,,9332449564,mithun.poojary317@gmail.com,Hubballi,PRD08,False,Converted,2023-09-24 19:06:13,2023-09-28 09:05:26,2023-09-28 09:05:26,OPP-000102
LD-0000212,2023-09-24 18:48:33,Retail,Walk-in,OUT02,USR-057,Abhishek Poojary,,,7369151968,,Bengaluru,PRD03,False,Converted,2023-09-24 18:48:33,2023-09-28 23:51:05,2023-09-28 23:51:05,OPP-000103
LD-0000213,2023-09-24 19:01:08,Retail,OEM Website Lead,OUT01,USR-009,Akshata Pai,,,9248181164,,Bengaluru,PRD09,False,Lost,2023-09-25 09:34:51,2023-09-30 16:32:30,,
LD-0000214,2023-09-24 19:19:03,Retail,Car Portal,OUT04,USR-128,Madhu Krishnan,,,6720180006,madhu.krishnan165@gmail.com,Bengaluru,PRD08,False,Lost,2023-09-25 10:41:28,2023-09-28 20:52:29,,
LD-0000215,2023-09-24 19:24:32,Retail,Dealer Website,OUT05,USR-154,Divya Agarwal,,,8451949429,,Mysuru,PRD12,False,Qualified,2023-09-25 10:01:19,2023-09-29 16:01:52,,
LD-0000216,2023-09-24 19:35:55,Retail,Social Media Ads,OUT02,USR-067,Vikram Jain,,,6546073279,,Bengaluru,PRD01,False,Converted,2023-09-25 09:36:21,2023-09-28 23:11:40,2023-09-28 23:11:40,OPP-000104
LD-0000217,2023-09-24 19:50:15,Retail,OEM Website Lead,OUT07,USR-185,Harsha Singh,,,8931289902,,Mangaluru,PRD13,False,Unresponsive,2023-09-25 10:30:00,2023-10-17 00:28:14,,
LD-0000218,2023-09-24 19:57:27,Retail,Dealer Website,OUT02,USR-067,Irfan Poojary,,,7207494120,irfan.poojary522@rediffmail.com,Bengaluru,PRD08,False,Converted,2023-09-25 09:59:01,2023-10-01 01:36:09,2023-10-01 01:36:09,OPP-000105
LD-0000219,2023-09-24 20:01:36,Retail,OEM Website Lead,OUT03,USR-086,Chetan Gowda,,,8672217247,chetan.gowda525@gmail.com,Bengaluru,PRD11,False,Converted,2023-09-25 10:37:55,2023-09-28 17:19:08,2023-09-28 17:19:08,OPP-000106
LD-0000220,2023-09-24 20:18:45,Retail,OEM Website Lead,OUT06,USR-164,Rahul Acharya,,,7709699444,rahul.acharya643@gmail.com,Hubballi,PRD13,False,Converted,2023-09-25 09:57:27,2023-09-26 17:10:37,2023-09-26 17:10:37,OPP-000107
LD-0000221,2023-09-24 20:33:32,Retail,Car Portal,OUT05,USR-154,Yogesh Naik,,,8779022860,,Mysuru,PRD01,False,Lost,2023-09-25 10:42:12,2023-09-28 07:51:33,,
LD-0000222,2023-09-24 20:41:22,Retail,Social Media Ads,OUT03,USR-079,Mithun Babu,,,8037489448,,Bengaluru,PRD09,False,Lost,2023-09-25 09:53:20,2023-10-10 08:41:15,,
LD-0000223,2023-09-24 20:59:01,Retail,OEM Website Lead,OUT07,USR-189,Divya Acharya,,,7859230432,,Mangaluru,PRD16,False,Converted,2023-09-25 09:48:49,2023-10-01 04:36:25,2023-10-01 04:36:25,OPP-000108
LD-0000224,2023-09-24 21:33:53,Retail,Car Portal,OUT03,USR-083,Vinod Naik,,,9651098675,vinod.naik873@outlook.com,Bengaluru,PRD12,False,Unresponsive,2023-09-25 09:56:24,2023-10-16 08:41:50,,
LD-0000225,2023-09-24 21:34:02,Retail,Social Media Ads,OUT04,USR-121,Arun Pinto,,,9044948398,arun.pinto795@rediffmail.com,Bengaluru,PRD01,False,Lost,2023-09-25 09:44:42,2023-09-30 00:22:23,,
LD-0000226,2023-09-24 21:43:52,Retail,Google Ads,OUT03,USR-079,Akshata Chandra,,,6115560158,akshata.chandra455@yahoo.co.in,Bengaluru,PRD01,False,Unresponsive,2023-09-25 11:10:59,2023-10-14 16:26:35,,
LD-0000227,2023-09-24 21:47:52,Retail,Dealer Website,OUT01,USR-034,Ayesha Acharya,,,8530765881,ayesha.acharya40@gmail.com,Bengaluru,PRD08,False,Lost,2023-09-25 09:59:58,2023-10-05 02:23:02,,
LD-0000228,2023-09-24 21:49:32,Retail,Car Portal,OUT07,USR-185,Nayana Hegde,,,9818610583,nayana.hegde869@outlook.com,Mangaluru,PRD02,False,Lost,2023-09-25 09:47:41,2023-10-08 08:51:35,,
