ContactID,CustomerType,AccountID,FullName,Designation,IsDecisionMaker,Mobile,Email,City,OwnerUserID,CreatedOn
CON-000175,Business,ACC-00077,Yogesh Hegde,Fleet Manager,False,8616389419,yogesh@royaltourstravels.in,Udupi,USR-197,2019-02-19 07:20:09
CON-000176,Business,ACC-00078,Swathi Desai,Procurement Manager,True,9662229405,swathi.desai@royaltourstravels.in,Belagavi,USR-199,2020-12-20 23:47:11
CON-000177,Business,ACC-00078,Anjali Krishnan,Owner / Director,True,9218590476,anjali@royaltourstravels.inn,Belagavi,USR-199,2021-02-20 01:06:56
CON-000178,Business,ACC-00079,Kiran Fernandes,Fleet Manager,False,9686786946,kiran@royaltourstravels.in,Hubballi,USR-200,2021-06-09 20:20:12
CON-000179,Business,ACC-00080,Anita Sharma,Admin Head,False,9902480443,anita@royaltourstravels.in,Bengaluru,USR-198,2019-07-18 08:56:27
CON-000180,Business,ACC-00081,Deepak Kamath,Owner / Director,True,9438032275,deepak.kamath@royaltourstravels.in,Hubli,USR-198,2020-06-06 13:03:46
CON-000181,Business,ACC-00081,Aditya Iyer,Transport Manager,False,9246587689,aditya@royaltourstravels.in,Hubli,USR-198,2020-07-24 14:03:18
CON-000182,Business,ACC-00081,Bhavya Naik,Transport Manager,False,8609560737,,Hubli,USR-198,2020-08-23 13:51:24
CON-000183,Business,ACC-00082,Sandeep Bhat,Procurement Manager,True,9878979610,sandeep.bhat@royaltourstravels.com,Bengaluru,USR-199,2020-03-19 06:20:30
CON-000184,Business,ACC-00082,Girish Angadi,Operations Head,True,8932852022,girish@royaltourstravels.com,Bengaluru,USR-199,2020-05-19 13:17:11
CON-000185,Business,ACC-00082,Yogesh Shenoy,Fleet Manager,False,6941751939,yogesh@royaltourstravels.com,Bengaluru,USR-199,2020-02-27 08:15:59
CON-000186,Business,ACC-00083,Madhu Singh,Procurement Manager,True,8720289044,madhu.singh@sriganeshretail.co.in,Bengaluru,USR-208,2021-11-21 05:26:34
CON-000187,Business,ACC-00083,Mohan Verma,Finance Controller,True,7103514011,mohan@sriganeshretail.co.in,Bengaluru,USR-208,2021-08-09 09:46:44
CON-000188,Business,ACC-00083,Shilpa Jain,Finance Controller,True,7443113584,shilpa@sriganeshretail.co.in,Bengaluru,USR-208,2021-10-06 21:38:01
CON-000189,Business,ACC-00083,Suma Joshi,Procurement Manager,True,7583733660,suma.joshi@sriganeshretail.co.in,Bengaluru,USR-208,2021-08-11 02:03:24
CON-000190,Business,ACC-00083,Kavya D'Souza,Operations Head,True,6756171857,kavya@sriganeshretail.co.in,Bengaluru,USR-208,2021-09-29 13:51:45
CON-000191,Business,ACC-00084,Swathi Reddy,Owner / Director,True,9491745848,swathi.reddy@sriganeshretail.co.in,Udupi,USR-204,2021-12-30 19:57:30
CON-000192,Business,ACC-00084,Ravi Pinto,Operations Head,True,8957415274,ravi.pinto@sriganeshretail.co.in,Udupi,USR-204,2021-10-25 00:06:05
CON-000193,Business,ACC-00085,Yogesh Swamy,Fleet Manager,False,9844626946,yogesh@sriganeshretail.co.in,Davanagere,USR-202,2024-04-06 00:01:17
CON-000194,Business,ACC-00085,Bhavya Pai,Transport Manager,False,6285150110,bhavya@sriganeshretail.co.in,Davanagere,USR-202,2024-02-17 14:37:52
CON-000195,Business,ACC-00086,Ananya Raju,Transport Manager,False,8958919960,ananya.raju@sriganeshretail.co.in,Hubballi,USR-208,2022-09-20 02:52:19
CON-000196,Business,ACC-00087,Suresh Fernandes,Operations Head,True,8713981687,suresh.fernandes@horizonstafftransports.com,Tumakuru,USR-197,2024-05-12 21:01:37
CON-000197,Business,ACC-00087,Rashmi Iyer,Owner / Director,True,6517074366,,Tumakuru,USR-197,2024-04-22 11:50:15
CON-000198,Business,ACC-00087,Shreya Naik,Fleet Manager,False,9942547343,shreya@horizonstafftransports.com,Tumakuru,USR-197,2024-03-31 03:15:52
CON-000199,Business,ACC-00087,Harish Prasad,Finance Controller,True,8764541766,harish@horizonstafftransports.com,Tumakuru,USR-197,2024-04-08 09:13:19
CON-000200,Business,ACC-00087,Nikhil Jain,Procurement Manager,True,8262460097,nikhil.jain@horizonstafftransports.com,Tumakuru,USR-197,2024-05-05 16:38:28
CON-000201,Business,ACC-00088,Sowmya Babu,Finance Controller,True,8720854962,sowmya@horizonstafftransports.com,Udupi,USR-197,2025-04-29 19:44:45
CON-000202,Business,ACC-00089,Deepak Swamy,Procurement Manager,True,9079410167,,Udupi,USR-200,2024-07-31 20:06:31
CON-000203,Business,ACC-00090,Vinod Nair,Facilities Manager,False,7397082903,vinod@horizoncorporatemobili.in,Bengaluru,USR-197,2024-12-09 09:05:37
CON-000204,Business,ACC-00090,Prajwal Kumar,Owner / Director,True,6027008996,prajwal.kumar@horizoncorporatemobili.in,Bengaluru,USR-197,2024-09-22 11:05:32
CON-000205,Business,ACC-00090,Anjali Murthy,Facilities Manager,False,9835618270,anjali@horizoncorporatemobili.in,Bengaluru,USR-197,2024-12-23 16:28:00
CON-000206,Business,ACC-00091,Chetan Babu,Facilities Manager,False,9659439115,chetan@horizonstafftransports.com,Hubballi,USR-200,2026-07-06 07:21:37
CON-000207,Business,ACC-00091,Madhu Raju,Facilities Manager,False,9277499759,madhu.raju@horizonstafftransports.com,Hubballi,USR-200,2026-06-12 02:20:53
CON-000208,Business,ACC-00092,Gautam Acharya,Procurement Manager,True,6242186428,gautam.acharya@horizonstafftransports.com,Davanagere,USR-215,2024-08-09 19:56:30
CON-000209,Business,ACC-00093,Bhavya Reddy,Transport Manager,False,9817028818,bhavya@horizoncommutesolution.com,Udupi,USR-198,2026-07-11 06:00:00
CON-000210,Business,ACC-00093,Chetan Menon,Admin Head,False,9416839931,chetan@horizoncommutesolution.com,Udupi,USR-198,2026-08-20 14:28:54
CON-000211,Business,ACC-00094,Deepak Sharma,Operations Head,True,9533657600,deepak@chandrafinance.in,Bengaluru,USR-197,2019-05-19 16:59:07
CON-000212,Business,ACC-00094,Rashmi Patil,Facilities Manager,False,7329774083,rashmi@chandrafinance.in,Bengaluru,USR-197,2019-02-11 10:11:45
CON-000213,Business,ACC-00094,Mohan Gowda,Facilities Manager,False,9744145951,mohan@chandrafinance.in,Bengaluru,USR-197,2019-03-02 02:12:30
CON-000214,Business,ACC-00095,Pavan Kulkarni,Fleet Manager,False,9391850064,pavan.kulkarni@chandrafinance.in,Mangalore,USR-198,2020-01-09 23:54:07
CON-000215,Business,ACC-00095,Shreya Verma,Facilities Manager,False,7485974704,shreya.verma@chandrafinance.in,Mangalore,USR-198,2020-03-12 04:57:37
CON-000216,Business,ACC-00095,Shashank Gupta,Finance Controller,True,7412017258,shashank@chandrafinance.in,Mangalore,USR-198,2019-12-21 08:06:16
CON-000217,Business,ACC-00095,Nikhil Fernandes,Facilities Manager,False,7895288698,nikhil.fernandes@chandrafinance.in,Mangalore,USR-198,2020-01-25 05:46:58
CON-000218,Business,ACC-00095,Pradeep Gowda,Admin Head,False,8118083249,pradeep.gowda@chandrafinance.in,Mangalore,USR-198,2020-03-24 03:13:34
CON-000219,Business,ACC-00096,Raghu Sharma,Procurement Manager,True,7185439087,raghu.sharma@chandrafinance.in,Mangaluru,USR-197,2021-09-19 18:51:03
CON-000220,Business,ACC-00097,Gautam Desai,Finance Controller,True,6799188148,,Bengaluru,USR-198,2020-03-11 15:55:33
CON-000221,Business,ACC-00097,Naveen Swamy,Fleet Manager,False,8005729423,naveen@chandrapharmaceuticals.com,Bengaluru,USR-198,2020-01-02 18:03:21
CON-000222,Business,ACC-00097,Ashwini Agarwal,Transport Manager,False,8511329646,ashwini@chandrapharmaceuticals.com,Bengaluru,USR-198,2020-03-24 03:50:25
CON-000223,Business,ACC-00097,Ananya Sharma,Procurement Manager,True,9814722493,ananya@chandrapharmaceuticals.com,Bengaluru,USR-198,2020-02-01 06:20:22
CON-000224,Business,ACC-00098,Lakshmi Jain,Fleet Manager,False,9553950481,lakshmi.jain@chandrafinance.in,Udupi,USR-198,2019-06-05 13:21:02
CON-000225,Business,ACC-00099,Rekha Agarwal,Facilities Manager,False,7976974947,rekha@chandrafinance.in,Mysuru,USR-202,2020-03-14 18:06:13
CON-000226,Business,ACC-00100,Sneha Agarwal,Finance Controller,True,8432845681,sneha@chandrafinance.in,Mysuru,USR-197,2019-12-28 10:10:19
CON-000227,Business,ACC-00100,Vidya Pai,Operations Head,True,6116353765,,Mysuru,USR-197,2020-01-29 17:32:00
CON-000228,Business,ACC-00100,Pooja Jain,Admin Head,False,6103251363,pooja@chandrafinance.in,Mysuru,USR-197,2020-01-25 14:20:01
CON-000229,Business,ACC-00101,Ramesh Patil,Owner / Director,True,9265581702,ramesh@pinnaclecarhire.co.in,Mangaluru,USR-205,2021-09-30 23:28:49
CON-000230,Business,ACC-00101,Rekha Bhat,Procurement Manager,True,9885830845,rekha@pinnaclecarhire.co.in,Mangaluru,USR-205,2021-09-18 02:00:54
CON-000231,Business,ACC-00101,Suma Gowda,Finance Controller,True,6081218676,suma.gowda@pinnaclecarhire.co.in,Mangaluru,USR-205,2021-08-16 20:19:13
CON-000232,Business,ACC-00101,Mahesh Sharma,Admin Head,False,9440785808,,Mangaluru,USR-205,2021-11-05 23:14:07
CON-000233,Business,ACC-00102,Lakshmi Gupta,Fleet Manager,False,8775306113,lakshmi.gupta@pinnaclecarhire.co.in,Mysuru,USR-214,2023-02-27 14:33:13
CON-000234,Business,ACC-00102,Suresh Angadi,Owner / Director,True,9966107972,suresh.angadi@pinnaclecarhire.co.in,Mysuru,USR-214,2023-02-26 20:53:10
CON-000235,Business,ACC-00102,Yogesh Iyer,Operations Head,True,7207944824,yogesh@pinnaclecarhire.co.in,Mysuru,USR-214,2023-04-23 17:51:28
CON-000236,Business,ACC-00103,Vani Prasad,Finance Controller,True,8578557781,vani.prasad@pinnaclecarhire.co.in,Udupi,USR-201,2022-01-08 08:40:18
CON-000237,Business,ACC-00103,Sachin Chandra,Transport Manager,False,9232881748,sachin.chandra@pinnaclecarhire.co.in,Udupi,USR-201,2022-01-01 13:19:38
CON-000238,Business,ACC-00103,Chaitra Verma,Admin Head,False,8108412458,chaitra.verma@pinnaclecarhire.co.in,Udupi,USR-201,2021-11-22 09:00:51
CON-000239,Business,ACC-00104,Sanjay D'Souza,Procurement Manager,True,8910960144,sanjay.dsouza@pinnaclecarhire.co.in,Hubballi,USR-206,2023-07-03 15:19:37
CON-000240,Business,ACC-00104,Mahesh Menon,Admin Head,False,6279302170,mahesh@pinnaclecarhire.co.in,Hubballi,USR-206,2023-07-24 17:55:38
CON-000241,Business,ACC-00104,Ravi Patil,Procurement Manager,True,7786892712,ravi.patil@pinnaclecarhire.co.in,Hubballi,USR-206,2023-05-23 18:35:40
CON-000242,Business,ACC-00105,Vidya Bhat,Owner / Director,True,0893312946,vidya@pinnaclecarhire.co.in,Bengaluru,USR-202,2023-05-23 23:20:57
CON-000243,Business,ACC-00105,Vinod Raju,Transport Manager,False,8662951918,vinod.raju@pinnaclecarhire.co.in,Bengaluru,USR-202,2023-04-18 21:01:09
CON-000244,Business,ACC-00106,Pallavi Rao,Fleet Manager,False,7132269100,pallavi@pinnaclecarhire.co.in,Bengaluru,USR-209,2024-03-06 21:23:37
CON-000245,Business,ACC-00106,Zoya Poojary,Admin Head,False,7470179366,zoya.poojary@pinnaclecarhire.co.in,Bengaluru,USR-209,2024-02-13 22:31:46
CON-000246,Business,ACC-00106,Prajwal Pinto,Facilities Manager,False,7578077315,prajwal.pinto@pinnaclecarhire.co.in,Bengaluru,USR-209,2024-03-16 05:46:19
CON-000247,Business,ACC-00106,Manoj Gupta,Admin Head,False,9130331838,manoj.gupta@pinnaclecarhire.co.in,Bengaluru,USR-209,2024-02-21 14:50:52
CON-000248,Business,ACC-00107,Shashank Poojary,Fleet Manager,False,8875986615,shashank.poojary@pinnaclecarhire.co.in,Bengaluru,USR-208,2023-07-30 08:24:46
CON-000249,Business,ACC-00107,Manjunath Hegde,Admin Head,False,6718682137,,Bengaluru,USR-208,2023-05-03 18:57:09
CON-000250,Business,ACC-00108,Shashank Bhat,Fleet Manager,False,6193557201,shashank.bhat@silicondevelopers.com,Bengaluru,USR-200,2023-12-29 15:02:45
CON-000251,Business,ACC-00108,Ramesh Jain,Facilities Manager,False,6682187231,ramesh@silicondevelopers.com,Bengaluru,USR-200,2024-04-10 06:02:37
CON-000252,Business,ACC-00109,Sameer Nair,Finance Controller,True,9535405357,,Shivamogga,USR-200,2025-03-09 08:11:02
CON-000253,Business,ACC-00109,Mahesh Menon,Admin Head,False,9832536926,,Shivamogga,USR-200,2025-01-24 04:43:56
CON-000254,Business,ACC-00110,Bharath Chandra,Operations Head,True,9302054871,,Davanagere,USR-198,2026-05-11 05:33:57
CON-000255,Business,ACC-00110,Rashmi Poojary,Facilities Manager,False,8420823086,rashmi.poojary@silicondevelopers.com,Davanagere,USR-198,2026-05-11 15:35:44
CON-000256,Business,ACC-00110,Madhu Rao,Finance Controller,True,9492189985,madhu@silicondevelopers.com,Davanagere,USR-198,2026-08-20 06:54:37
CON-000257,Business,ACC-00111,Vikram Gowda,Fleet Manager,False,9368502933,,Bengaluru,USR-198,2025-12-06 20:58:55
CON-000258,Business,ACC-00111,Priya Gupta,Procurement Manager,True,9166077502,priya.gupta@siliconhealthcareprodu.com,Bengaluru,USR-198,2025-12-12 14:45:58
CON-000259,Business,ACC-00112,Deepak Rao,Owner / Director,True,8171450937,deepak@chamunditechnologies.com,Belagavi,USR-199,2025-05-18 19:59:18
CON-000260,Business,ACC-00112,Manjunath Kini,Finance Controller,True,9186499838,manjunath@chamunditechnologies.com,Belagavi,USR-199,2025-07-11 18:58:42
CON-000261,Business,ACC-00112,Madhu Desai,Transport Manager,False,6917548385,madhu@chamunditechnologies.com,Belagavi,USR-199,2025-06-20 11:18:38
CON-000262,Business,ACC-00113,Ritu Kamath,Procurement Manager,True,9639049874,ritu@chamunditechnologies.com,Hubballi,USR-200,2026-09-22 00:00:00
CON-000263,Business,ACC-00113,Prakash Agarwal,Transport Manager,False,7717959525,prakash.agarwal@chamunditechnologies.com,Hubballi,USR-200,2026-09-22 00:00:00
CON-000264,Business,ACC-00113,Priya Joshi,Fleet Manager,False,9592313079,priya@chamunditechnologies.com,Hubballi,USR-200,2026-09-22 00:00:00
CON-000265,Business,ACC-00114,Harish Iyer,Transport Manager,False,8359353471,harish@chamunditechnologies.com,Shivamogga,USR-198,2026-03-04 08:49:20
CON-000266,Business,ACC-00114,Kiran D'Souza,Procurement Manager,True,7514833585,kiran.dsouza@chamunditechnologies.com,Shivamogga,USR-198,2026-05-16 04:40:14
CON-000267,Business,ACC-00114,Akash Kamath,Owner / Director,True,9968048286,akash.kamath@chamunditechnologies.com,Shivamogga,USR-198,2026-03-11 17:59:33
CON-000268,Business,ACC-00114,Ravi Reddy,Facilities Manager,False,9393742325,ravi.reddy@chamunditechnologies.com,Shivamogga,USR-198,2026-02-12 18:26:10
CON-000269,Business,ACC-00115,Joseph Nair,Operations Head,True,8664015275,joseph.nair@chamundipolymers.in,Bengaluru,USR-209,2026-09-22 00:00:00
CON-000270,Business,ACC-00115,Manoj Babu,Transport Manager,False,9064146195,manoj@chamundipolymers.in,Bengaluru,USR-209,2026-09-22 00:00:00
CON-000271,Business,ACC-00115,Varun Bhat,Procurement Manager,True,9272107432,varun@chamundipolymers.in,Bengaluru,USR-209,2026-09-22 00:00:00
CON-000272,Business,ACC-00116,Harish Shetty,Owner / Director,True,9222330728,harish.shetty@chamunditechnologies.com,Bengaluru,USR-197,2025-09-07 11:08:17
CON-000273,Business,ACC-00116,Joseph Krishnan,Procurement Manager,True,9769529285,,Bengaluru,USR-197,2025-10-29 18:18:02
CON-000274,Business,ACC-00117,Rohan Murthy,Facilities Manager,False,8355959050,rohan@chamunditechnologies.com,Bengaluru,USR-200,2026-09-17 23:03:05
CON-000275,Business,ACC-00118,Ananya Angadi,Operations Head,True,9250504425,ananya@chamunditechnologies.com,Hubballi,USR-200,2026-09-22 00:00:00
CON-000276,Business,ACC-00118,Shruti Kamath,Facilities Manager,False,7386822560,shruti@chamunditechnologies.con,Hubballi,USR-200,2026-09-22 00:00:00
CON-000277,Business,ACC-00118,Rahul Pinto,Transport Manager,False,9773642682,rahul.pinto@chamunditechnologies.com,Hubballi,USR-200,2026-09-22 00:00:00
CON-000278,Business,ACC-00118,Deepa Nair,Facilities Manager,False,9929313651,deepa@chamunditechnologies.com,Hubballi,USR-200,2026-09-22 00:00:00
CON-000279,Business,ACC-00119,Yogesh Joshi,Fleet Manager,False,9688015706,yogesh.joshi@tulasiselfdrivecars.in,Hubballi,USR-209,2023-07-06 15:02:15
CON-000280,Business,ACC-00119,Sowmya Menon,Finance Controller,True,8822688964,sowmya@tulasiselfdrivecars.in,Hubballi,USR-209,2023-05-11 11:10:03
CON-000281,Business,ACC-00119,Akash Agarwal,Owner / Director,True,9837701896,,Hubballi,USR-209,2023-04-23 22:19:33
CON-000282,Business,ACC-00119,Shreya Prasad,Finance Controller,True,8146513410,,Hubballi,USR-209,2023-07-28 11:48:34
CON-000283,Business,ACC-00120,Shruti Sharma,Owner / Director,True,9029194171,shruti.sharma@tulasiselfdrivecars.in,Bengaluru,USR-214,2023-10-13 19:39:54
CON-000284,Business,ACC-00120,Sunil Kulkarni,Facilities Manager,False,9570933449,sunil@tulasiselfdrivecars.in,Bengaluru,USR-214,2023-07-13 03:12:29
CON-000285,Business,ACC-00120,Anita Joshi,Fleet Manager,False,9204779976,anita.joshi@tulasiselfdrivecars.in,Bengaluru,USR-214,2023-09-11 04:20:02
CON-000286,Business,ACC-00121,Yogesh Chandra,Transport Manager,False,8669505402,yogesh@tulasiselfdrivecars.in,Bengaluru,USR-208,2025-07-27 21:08:18
CON-000287,Business,ACC-00121,Pooja Menon,Finance Controller,True,9527373075,pooja.menon@tulasiselfdrivecars.in,Bengaluru,USR-208,2025-10-11 03:37:48
CON-000288,Business,ACC-00122,Ashok Pinto,Owner / Director,True,9759544512,ashok.pinto@akshayastafftransports.in,Bengaluru,USR-198,2024-12-26 05:43:44
CON-000289,Business,ACC-00122,Lakshmi Krishnan,Owner / Director,True,8038038542,,Bengaluru,USR-198,2024-11-11 02:28:14
CON-000290,Business,ACC-00122,Srinivas Desai,Transport Manager,False,9451818008,srinivas@akshayastafftransports.in,Bengaluru,USR-198,2025-01-22 03:58:25
CON-000291,Business,ACC-00122,Aarav Rao,Transport Manager,False,8878153530,aarav.rao@akshayastafftransports.in,Bengaluru,USR-198,2025-01-10 08:45:50
CON-000292,Business,ACC-00123,Vijay Hiremath,Finance Controller,True,8138765181,vijay.hiremath@akshayastafftransports.in,Mangaluru,USR-199,2025-02-18 14:26:22
CON-000293,Business,ACC-00123,Mithun Raju,Finance Controller,True,8357412487,mithun@akshayastafftransports.in,Mangaluru,USR-199,2025-02-10 17:08:16
CON-000294,Business,ACC-00124,Deepa Murthy,Finance Controller,True,9149265847,deepa.murthy@akshayacommutesolution.com,Bengaluru,USR-208,2026-08-04 20:33:12
CON-000295,Business,ACC-00124,Ashwini Hiremath,Facilities Manager,False,9101416673,ashwini.hiremath@akshayacommutesolution.com,Bengaluru,USR-208,2026-08-01 18:05:26
CON-000296,Business,ACC-00124,Shruti Desai,Finance Controller,True,8895814687,shruti@akshayacommutesolution.com,Bengaluru,USR-208,2026-07-10 03:14:21
CON-000297,Business,ACC-00125,Vikram Pai,Fleet Manager,False,7092242444,vikram.pai@unityfleetleasing.com,Tumakuru,USR-198,2021-03-20 13:34:35
CON-000298,Business,ACC-00125,Chaitra Desai,Fleet Manager,False,7121845661,chaitra@unityfleetleasing.com,Tumakuru,USR-198,2021-03-18 22:21:24
CON-000299,Business,ACC-00126,Vidya Hiremath,Finance Controller,True,8989718089,vidya.hiremath@unitycarsubscriptionse.in,Hubballi,USR-198,2021-06-05 13:03:47
CON-000300,Business,ACC-00126,Zoya Hegde,Operations Head,True,9726948125,zoya@unitycarsubscriptionse.in,Hubballi,USR-198,2021-06-23 06:59:25
CON-000301,Business,ACC-00127,Vinay Kini,Finance Controller,True,7382965438,vinay.kini@unityfleetleasing.com,Mysuru,USR-197,2023-01-22 07:09:02
CON-000302,Business,ACC-00127,Vinod Desai,Owner / Director,True,9579480213,vinod@unityfleetleasing.com,Mysuru,USR-197,2022-12-20 15:12:56
CON-000303,Business,ACC-00128,Anjali Chandra,Operations Head,True,8429254532,anjali.chandra@unityfleetleasing.com,Davangere,USR-198,2021-06-04 23:53:03
CON-000304,Business,ACC-00129,Manoj Jain,Admin Head,False,8206459226,manoj@unityfleetleasing.com,Mangaluru,USR-199,2022-06-15 01:56:49
CON-000305,Business,ACC-00130,Bharath Verma,Transport Manager,False,6543932815,bharath@galaxyretail.co.in,Belagavi,USR-200,2020-10-25 17:49:15
CON-000306,Business,ACC-00130,Sunil Jain,Operations Head,True,9107414442,sunil@galaxyretail.co.in,Belagavi,USR-200,2020-11-08 12:36:16
CON-000307,Business,ACC-00131,Aditya Shetty,Owner / Director,True,6145313043,aditya@galaxyretail.co.in,Davanagere,USR-201,2022-03-02 18:35:03
CON-000308,Business,ACC-00132,Shilpa Prasad,Transport Manager,False,8492325998,shilpa.prasad@galaxyretail.co.in,Hubballi,USR-198,2022-04-01 09:10:56
CON-000309,Business,ACC-00133,Pallavi Kumar,Owner / Director,True,9148098912,pallavi.kumar@galaxyretail.co.in,Udupi,USR-198,2023-01-30 00:22:53
CON-000310,Business,ACC-00133,Uday Naik,Admin Head,False,9010192154,uday.naik@galaxyretail.co.in,Udupi,USR-198,2023-03-17 08:38:53
CON-000311,Business,ACC-00134,Ganesh Prasad,Procurement Manager,True,9823923766,ganesh.prasad@pragatirentacar.in,Tumakuru,USR-212,2019-10-30 05:11:41
CON-000312,Business,ACC-00134,Asha Krishnan,Fleet Manager,False,9824063908,asha@pragatirentacar.in,Tumakuru,USR-212,2019-12-16 09:10:10
CON-000313,Business,ACC-00134,Arjun Murthy,Finance Controller,True,8194220387,arjun.murthy@pragatirentacar.in,Tumakuru,USR-212,2019-11-10 05:19:32
CON-000314,Business,ACC-00135,Sandeep Pinto,Owner / Director,True,7370643327,,Mysuru,USR-211,2020-06-11 07:42:17
CON-000315,Business,ACC-00135,Pavan Verma,Owner / Director,True,8151027426,pavan@pragatirentacar.com,Mysuru,USR-211,2020-04-15 08:27:21
