IssueType,Table,RecordID,RelatedRecordID,Detail
malformed_gstin,dim_accounts,ACC-00604,,29KVNCK6252J1Z
nonstandard_industry,dim_accounts,ACC-00609,,BFSI -> Banking & Financial Services
nonstandard_industry,dim_accounts,ACC-00619,,Transport -> Transportation Services
missing_industry,dim_accounts,ACC-00621,,
nonstandard_city,dim_accounts,ACC-00625,,'BLR' -> Bengaluru
nonstandard_industry,dim_accounts,ACC-00626,,Transportation -> Transportation Services
missing_gstin,dim_accounts,ACC-00627,,
nonstandard_city,dim_accounts,ACC-00630,,'Davangere' -> Davanagere
missing_gstin,dim_accounts,ACC-00631,,
nonstandard_city,dim_accounts,ACC-00634,,'Belgaum' -> Belagavi
missing_industry,dim_accounts,ACC-00635,,
nonstandard_industry,dim_accounts,ACC-00639,,Travels -> Transportation Services
malformed_gstin,dim_accounts,ACC-00641,,29STGFO8227Z1ZI
nonstandard_industry,dim_accounts,ACC-00641,,Transportation -> Transportation Services
nonstandard_city,dim_accounts,ACC-00643,,'Mangalore' -> Mangaluru
nonstandard_city,dim_accounts,ACC-00650,,'Belgaum' -> Belagavi
missing_industry,dim_accounts,ACC-00653,,
missing_gstin,dim_accounts,ACC-00662,,
missing_gstin,dim_accounts,ACC-00664,,
nonstandard_industry,dim_accounts,ACC-00668,,Pharma -> Pharmaceuticals
nonstandard_city,dim_accounts,ACC-00674,,'Mysore' -> Mysuru
nonstandard_industry,dim_accounts,ACC-00675,,Transport -> Transportation Services
missing_gstin,dim_accounts,ACC-00679,,
missing_industry,dim_accounts,ACC-00681,,
nonstandard_city,dim_accounts,ACC-00685,,'Tumkur' -> Tumakuru
missing_gstin,dim_accounts,ACC-00686,,
nonstandard_industry,dim_accounts,ACC-00695,,Transportation -> Transportation Services
malformed_gstin,dim_accounts,ACC-00700,,29czacs5126k1zp
nonstandard_industry,dim_accounts,ACC-00700,,Banking -> Banking & Financial Services
missing_gstin,dim_accounts,ACC-00703,,
missing_gstin,dim_accounts,ACC-00705,,
missing_industry,dim_accounts,ACC-00705,,
missing_gstin,dim_accounts,ACC-00711,,
malformed_gstin,dim_accounts,ACC-00714,,29GNZCK3822Z12Z
nonstandard_industry,dim_accounts,ACC-00719,,IT Services -> Information Technology
nonstandard_city,dim_accounts,ACC-00723,,'BLR' -> Bengaluru
nonstandard_city,dim_accounts,ACC-00729,,'Tumkur' -> Tumakuru
nonstandard_industry,dim_accounts,ACC-00735,,BFSI -> Banking & Financial Services
nonstandard_industry,dim_accounts,ACC-00736,,Finance -> Banking & Financial Services
missing_gstin,dim_accounts,ACC-00739,,
nonstandard_city,dim_accounts,ACC-00743,,'udupi' -> Udupi
nonstandard_industry,dim_accounts,ACC-00746,,Car Rental -> Automotive Rental
malformed_gstin,dim_accounts,ACC-00747,,29PGHCU9474C1Z
nonstandard_city,dim_accounts,ACC-00748,,'Shimoga' -> Shivamogga
malformed_gstin,dim_accounts,ACC-00749,,29MFVCU5682E1Z4
nonstandard_city,dim_accounts,ACC-00764,,'udupi' -> Udupi
missing_gstin,dim_accounts,ACC-00770,,
missing_gstin,dim_accounts,ACC-00774,,
nonstandard_city,dim_accounts,ACC-00774,,'Bengaluru ' -> Bengaluru
missing_industry,dim_accounts,ACC-00780,,
nonstandard_industry,dim_accounts,ACC-00784,,IT -> Information Technology
malformed_gstin,dim_accounts,ACC-00785,,29khfcm8875k1zx
missing_industry,dim_accounts,ACC-00786,,
malformed_gstin,dim_accounts,ACC-00796,,29EAFPU0251L12A
missing_industry,dim_accounts,ACC-00798,,
nonstandard_city,dim_accounts,ACC-00798,,'BLR' -> Bengaluru
nonstandard_industry,dim_accounts,ACC-00799,,Transportation -> Transportation Services
nonstandard_city,dim_accounts,ACC-00802,,'Mysore' -> Mysuru
nonstandard_city,dim_accounts,ACC-00803,,'BLR' -> Bengaluru
malformed_gstin,dim_accounts,ACC-00808,,29VQRCS4269B1Z
nonstandard_industry,dim_accounts,ACC-00808,,Transport -> Transportation Services
nonstandard_industry,dim_accounts,ACC-00812,,Pharma -> Pharmaceuticals
nonstandard_city,dim_accounts,ACC-00813,,'Shimoga' -> Shivamogga
nonstandard_industry,dim_accounts,ACC-00815,,Hotel & Resorts -> Hospitality
missing_gstin,dim_accounts,ACC-00817,,
missing_gstin,dim_accounts,ACC-00820,,
missing_industry,dim_accounts,ACC-00821,,
nonstandard_city,dim_accounts,ACC-00821,,'Tumkur' -> Tumakuru
nonstandard_industry,dim_accounts,ACC-00823,,Transportation -> Transportation Services
nonstandard_city,dim_accounts,ACC-00835,,'Mysore' -> Mysuru
nonstandard_industry,dim_accounts,ACC-00840,,Mfg -> Manufacturing
nonstandard_industry,dim_accounts,ACC-00844,,Mfg -> Manufacturing
missing_industry,dim_accounts,ACC-00852,,
nonstandard_industry,dim_accounts,ACC-00865,,Transportation -> Transportation Services
nonstandard_city,dim_accounts,ACC-00867,,'bengaluru' -> Bengaluru
missing_gstin,dim_accounts,ACC-00872,,
nonstandard_industry,dim_accounts,ACC-00876,,Travels -> Transportation Services
malformed_gstin,dim_accounts,ACC-00877,,29mfmfu1897c1z3
malformed_gstin,dim_accounts,ACC-00880,,29TNMCA5205Y12E
missing_gstin,dim_accounts,ACC-00889,,
nonstandard_industry,dim_accounts,ACC-00895,,Transport -> Transportation Services
nonstandard_industry,dim_accounts,ACC-00896,,Travels -> Transportation Services
nonstandard_industry,dim_accounts,ACC-00898,,Transport -> Transportation Services
malformed_gstin,dim_accounts,ACC-00905,,29KJTTO 5909G1Z1
missing_gstin,dim_accounts,ACC-00907,,
nonstandard_industry,dim_accounts,ACC-00910,,I.T. -> Information Technology
missing_gstin,dim_accounts,ACC-00914,,
nonstandard_industry,dim_accounts,ACC-00919,,Travels -> Transportation Services
malformed_gstin,dim_accounts,ACC-00921,,29GYQCE4306I12T
malformed_gstin,dim_accounts,ACC-00925,,29DHAFH 2727S1ZD
nonstandard_city,dim_accounts,ACC-00925,,'Bangalore' -> Bengaluru
nonstandard_industry,dim_accounts,ACC-00927,,Travels -> Transportation Services
nonstandard_city,dim_accounts,ACC-00935,,'Bengaluru ' -> Bengaluru
nonstandard_industry,dim_accounts,ACC-00938,,Manufacturer -> Manufacturing
missing_gstin,dim_accounts,ACC-00943,,
missing_gstin,dim_accounts,ACC-00945,,
nonstandard_city,dim_accounts,ACC-00945,,'Bengaluru ' -> Bengaluru
missing_industry,dim_accounts,ACC-00947,,
nonstandard_city,dim_accounts,ACC-00949,,'Bengaluru ' -> Bengaluru
missing_gstin,dim_accounts,ACC-00950,,
nonstandard_industry,dim_accounts,ACC-00951,,Educational Institution -> Education
missing_industry,dim_accounts,ACC-00952,,
missing_gstin,dim_accounts,ACC-00953,,
nonstandard_city,dim_accounts,ACC-00954,,'bengaluru' -> Bengaluru
missing_industry,dim_accounts,ACC-00956,,
nonstandard_industry,dim_accounts,ACC-00957,,Rental -> Automotive Rental
missing_gstin,dim_accounts,ACC-00960,,
missing_gstin,dim_accounts,ACC-00963,,
nonstandard_city,dim_accounts,ACC-00965,,'bengaluru' -> Bengaluru
missing_industry,dim_accounts,ACC-00966,,
nonstandard_industry,dim_accounts,ACC-00969,,Travels -> Transportation Services
nonstandard_industry,dim_accounts,ACC-00978,,Finance -> Banking & Financial Services
missing_gstin,dim_accounts,ACC-00980,,
nonstandard_city,dim_accounts,ACC-00985,,'Mangalore' -> Mangaluru
nonstandard_industry,dim_accounts,ACC-00988,,Govt -> Government
missing_industry,dim_accounts,ACC-00992,,
nonstandard_city,dim_accounts,ACC-00999,,'Tumkur' -> Tumakuru
nonstandard_city,dim_accounts,ACC-01008,,'bengaluru' -> Bengaluru
missing_gstin,dim_accounts,ACC-01013,,
nonstandard_industry,dim_accounts,ACC-01013,,Transportation -> Transportation Services
missing_gstin,dim_accounts,ACC-01014,,
nonstandard_industry,dim_accounts,ACC-01015,,Edu -> Education
nonstandard_industry,dim_accounts,ACC-01020,,Travels -> Transportation Services
nonstandard_city,dim_accounts,ACC-01020,,'BLR' -> Bengaluru
missing_gstin,dim_accounts,ACC-01021,,
nonstandard_city,dim_accounts,ACC-01024,,'Shimoga' -> Shivamogga
nonstandard_city,dim_accounts,ACC-01025,,'udupi' -> Udupi
malformed_gstin,dim_accounts,ACC-01031,,29FJNTT3261I1ZG
missing_gstin,dim_accounts,ACC-01037,,
missing_gstin,dim_accounts,ACC-01038,,
nonstandard_industry,dim_accounts,ACC-01039,,Edu -> Education
malformed_gstin,dim_accounts,ACC-01044,,29ESLCS7305L12N
missing_gstin,dim_accounts,ACC-01049,,
nonstandard_industry,dim_accounts,ACC-01049,,Pharma -> Pharmaceuticals
nonstandard_city,dim_accounts,ACC-01051,,'Belgaum' -> Belagavi
missing_gstin,dim_accounts,ACC-01063,,
nonstandard_industry,dim_accounts,ACC-01063,,Transportation -> Transportation Services
nonstandard_city,dim_accounts,ACC-01063,,'Bengaluru ' -> Bengaluru
nonstandard_city,dim_accounts,ACC-01067,,'BLR' -> Bengaluru
missing_gstin,dim_accounts,ACC-01069,,
nonstandard_industry,dim_accounts,ACC-01071,,Mfg -> Manufacturing
nonstandard_city,dim_accounts,ACC-01073,,'Hubli' -> Hubballi
nonstandard_city,dim_accounts,ACC-01075,,'Mangalore' -> Mangaluru
nonstandard_city,dim_accounts,ACC-01077,,'bengaluru' -> Bengaluru
missing_gstin,dim_accounts,ACC-01084,,
nonstandard_city,dim_accounts,ACC-01087,,'Hubli' -> Hubballi
missing_gstin,dim_accounts,ACC-01088,,
missing_gstin,dim_accounts,ACC-01092,,
nonstandard_industry,dim_accounts,ACC-01094,,Transportation -> Transportation Services
nonstandard_industry,dim_accounts,ACC-01097,,Travels -> Transportation Services
missing_gstin,dim_accounts,ACC-01100,,
nonstandard_city,dim_accounts,ACC-01100,,'Bangalore' -> Bengaluru
nonstandard_city,dim_accounts,ACC-01109,,'Mangalore' -> Mangaluru
missing_gstin,dim_accounts,ACC-01110,,
nonstandard_industry,dim_accounts,ACC-01110,,Banking -> Banking & Financial Services
nonstandard_industry,dim_accounts,ACC-01111,,Real Estate -> Construction & Real Estate
nonstandard_industry,dim_accounts,ACC-01113,,Construction -> Construction & Real Estate
nonstandard_city,dim_accounts,ACC-01115,,'Belgaum' -> Belagavi
nonstandard_city,dim_accounts,ACC-01122,,'Tumkur' -> Tumakuru
nonstandard_city,dim_accounts,ACC-01123,,'Bangalore' -> Bengaluru
malformed_gstin,dim_accounts,ACC-01125,,29ZIBCB 1817K1ZI
nonstandard_industry,dim_accounts,ACC-01132,,Govt -> Government
nonstandard_city,dim_accounts,ACC-01139,,'Bangalore' -> Bengaluru
missing_gstin,dim_accounts,ACC-01140,,
nonstandard_industry,dim_accounts,ACC-01145,,Info Tech -> Information Technology
missing_gstin,dim_accounts,ACC-01148,,
nonstandard_industry,dim_accounts,ACC-01148,,Travels -> Transportation Services
missing_gstin,dim_accounts,ACC-01155,,
nonstandard_industry,dim_accounts,ACC-01159,,Travels -> Transportation Services
nonstandard_city,dim_accounts,ACC-01159,,'Mysore' -> Mysuru
nonstandard_industry,dim_accounts,ACC-01162,,Travels -> Transportation Services
malformed_gstin,dim_accounts,ACC-01166,,29pnrgz5544w1za
malformed_gstin,dim_accounts,ACC-01168,,29EZBCD2288N1ZT
missing_gstin,dim_accounts,ACC-01169,,
malformed_gstin,dim_accounts,ACC-01173,,29YILCG7603P1Z
nonstandard_industry,dim_accounts,ACC-01175,,Transport -> Transportation Services
missing_gstin,dim_accounts,ACC-01176,,
nonstandard_industry,dim_accounts,ACC-01178,,Transportation -> Transportation Services
nonstandard_industry,dim_accounts,ACC-01180,,Transport -> Transportation Services
nonstandard_city,dim_accounts,ACC-01186,,'BLR' -> Bengaluru
missing_industry,dim_accounts,ACC-01187,,
nonstandard_industry,dim_accounts,ACC-01190,,Transportation -> Transportation Services
missing_gstin,dim_accounts,ACC-01194,,
missing_gstin,dim_accounts,ACC-01195,,
nonstandard_city,dim_accounts,ACC-01198,,'Mysore' -> Mysuru
nonstandard_industry,dim_accounts,ACC-01199,,Pharma -> Pharmaceuticals
missing_gstin,dim_accounts,ACC-01213,,
missing_gstin,dim_accounts,ACC-01217,,
missing_gstin,dim_accounts,ACC-01222,,
missing_industry,dim_accounts,ACC-01223,,
nonstandard_industry,dim_accounts,ACC-01227,,Govt -> Government
missing_gstin,dim_accounts,ACC-01232,,
missing_gstin,dim_accounts,ACC-01235,,
nonstandard_industry,dim_accounts,ACC-01236,,Transport -> Transportation Services
